mapping_row_id,paper_id,check_id,claim_id,claim_ids,supporting_claim_ids,target_ids,item_type,scientific_role,source_ref,scientific_object,disposition,disposition_source,reason_codes,next_action,direct_cause_categories,root_cause_categories,code_fault_statuses,fidelity_status,fidelity_score,fidelity_min_score,fidelity_target_scores,fidelity_missing_target_ids
MAP-2658,2407.01296,M4-E-DELTA02,CLM_M4_E_DELTA02,CLM_M4_E_DELTA02,,T002-E,figure_series,theory_numerical,"Main Fig. 4, PDF p. 6",Disordered complex spectrum at delta=0.2.,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,parameter_values_unavailable,publication_underspecified,not_applicable,not_applicable_nonreproduced,,,{},
MAP-2665,2407.01296,M4-F-AMOEBA,CLM_M4_F_AMOEBA,CLM_M4_F_AMOEBA | CLM_M4_F_DELTA_000 | CLM_M4_F_DELTA_005 | CLM_M4_F_DELTA_010 | CLM_M4_F_DELTA_015 | CLM_M4_F_DELTA_020 | CLM_M4_F_DELTA_025,CLM_M4_F_DELTA_000 | CLM_M4_F_DELTA_005 | CLM_M4_F_DELTA_010 | CLM_M4_F_DELTA_015 | CLM_M4_F_DELTA_020 | CLM_M4_F_DELTA_025,T002-F,figure_series,theory_numerical,"Main Fig. 4, PDF p. 6",Amoeba-potential thermodynamic reference value.,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,indispensable_input_unavailable,publication_underspecified,not_applicable,not_applicable_nonreproduced,,,{},
MAP-2659,2407.01296,M4-F-DELTA-000,CLM_M4_F_DELTA_000,CLM_M4_F_AMOEBA | CLM_M4_F_DELTA_000 | CLM_M4_F_DELTA_005 | CLM_M4_F_DELTA_010 | CLM_M4_F_DELTA_015 | CLM_M4_F_DELTA_020 | CLM_M4_F_DELTA_025,CLM_M4_F_AMOEBA | CLM_M4_F_DELTA_005 | CLM_M4_F_DELTA_010 | CLM_M4_F_DELTA_015 | CLM_M4_F_DELTA_020 | CLM_M4_F_DELTA_025,T002-F,figure_series,theory_numerical,"Main Fig. 4, PDF p. 6",Potential-difference scaling at delta=0.,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,indispensable_input_unavailable,publication_underspecified,not_applicable,not_applicable_nonreproduced,,,{},
MAP-2660,2407.01296,M4-F-DELTA-005,CLM_M4_F_DELTA_005,CLM_M4_F_AMOEBA | CLM_M4_F_DELTA_000 | CLM_M4_F_DELTA_005 | CLM_M4_F_DELTA_010 | CLM_M4_F_DELTA_015 | CLM_M4_F_DELTA_020 | CLM_M4_F_DELTA_025,CLM_M4_F_AMOEBA | CLM_M4_F_DELTA_000 | CLM_M4_F_DELTA_010 | CLM_M4_F_DELTA_015 | CLM_M4_F_DELTA_020 | CLM_M4_F_DELTA_025,T002-F,figure_series,theory_numerical,"Main Fig. 4, PDF p. 6",Potential-difference scaling at delta=0.05.,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,indispensable_input_unavailable,publication_underspecified,not_applicable,not_applicable_nonreproduced,,,{},
MAP-2661,2407.01296,M4-F-DELTA-010,CLM_M4_F_DELTA_010,CLM_M4_F_AMOEBA | CLM_M4_F_DELTA_000 | CLM_M4_F_DELTA_005 | CLM_M4_F_DELTA_010 | CLM_M4_F_DELTA_015 | CLM_M4_F_DELTA_020 | CLM_M4_F_DELTA_025,CLM_M4_F_AMOEBA | CLM_M4_F_DELTA_000 | CLM_M4_F_DELTA_005 | CLM_M4_F_DELTA_015 | CLM_M4_F_DELTA_020 | CLM_M4_F_DELTA_025,T002-F,figure_series,theory_numerical,"Main Fig. 4, PDF p. 6",Potential-difference scaling at delta=0.10.,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,indispensable_input_unavailable,publication_underspecified,not_applicable,not_applicable_nonreproduced,,,{},
MAP-2662,2407.01296,M4-F-DELTA-015,CLM_M4_F_DELTA_015,CLM_M4_F_AMOEBA | CLM_M4_F_DELTA_000 | CLM_M4_F_DELTA_005 | CLM_M4_F_DELTA_010 | CLM_M4_F_DELTA_015 | CLM_M4_F_DELTA_020 | CLM_M4_F_DELTA_025,CLM_M4_F_AMOEBA | CLM_M4_F_DELTA_000 | CLM_M4_F_DELTA_005 | CLM_M4_F_DELTA_010 | CLM_M4_F_DELTA_020 | CLM_M4_F_DELTA_025,T002-F,figure_series,theory_numerical,"Main Fig. 4, PDF p. 6",Potential-difference scaling at delta=0.15.,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,indispensable_input_unavailable,publication_underspecified,not_applicable,not_applicable_nonreproduced,,,{},
MAP-2663,2407.01296,M4-F-DELTA-020,CLM_M4_F_DELTA_020,CLM_M4_F_AMOEBA | CLM_M4_F_DELTA_000 | CLM_M4_F_DELTA_005 | CLM_M4_F_DELTA_010 | CLM_M4_F_DELTA_015 | CLM_M4_F_DELTA_020 | CLM_M4_F_DELTA_025,CLM_M4_F_AMOEBA | CLM_M4_F_DELTA_000 | CLM_M4_F_DELTA_005 | CLM_M4_F_DELTA_010 | CLM_M4_F_DELTA_015 | CLM_M4_F_DELTA_025,T002-F,figure_series,theory_numerical,"Main Fig. 4, PDF p. 6",Potential-difference scaling at delta=0.20.,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,indispensable_input_unavailable,publication_underspecified,not_applicable,not_applicable_nonreproduced,,,{},
MAP-2664,2407.01296,M4-F-DELTA-025,CLM_M4_F_DELTA_025,CLM_M4_F_AMOEBA | CLM_M4_F_DELTA_000 | CLM_M4_F_DELTA_005 | CLM_M4_F_DELTA_010 | CLM_M4_F_DELTA_015 | CLM_M4_F_DELTA_020 | CLM_M4_F_DELTA_025,CLM_M4_F_AMOEBA | CLM_M4_F_DELTA_000 | CLM_M4_F_DELTA_005 | CLM_M4_F_DELTA_010 | CLM_M4_F_DELTA_015 | CLM_M4_F_DELTA_020,T002-F,figure_series,theory_numerical,"Main Fig. 4, PDF p. 6",Potential-difference scaling at delta=0.25.,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,indispensable_input_unavailable,publication_underspecified,not_applicable,not_applicable_nonreproduced,,,{},
MAP-2711,2407.01296,QCLM-SMOOTH-LIMIT,CLM_QCLM_SMOOTH_LIMIT,CLM_QCLM_SMOOTH_LIMIT,,T016,quantitative_claim,analytic_result,"Main text after Eq. (14), PDF p. 5; Supplement Note 5, p. 6",Smooth-boundary or disk thermodynamic-limit spectrum tends toward the Amoeba spectrum.,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,scientific_definition_unavailable,publication_underspecified,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-2710,2407.01296,QCLM-UNION-CONJECTURE,CLM_QCLM_UNION_CONJECTURE,CLM_QCLM_UNION_CONJECTURE,,T015,quantitative_claim,analytic_result,"Main Eq. (14), PDF p. 5; Supplement Eq. (S23) and Note 5, pp. 5-6",Conjecture that the union of non-Bloch spectra across all geometries equals the Amoeba spectrum.,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,target_scope_incomplete,publication_underspecified,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-2701,2407.01296,S7-A-N0400,CLM002,CLM002,,T009,figure_series,theory_numerical,"Supplement Fig. S7, supplement PDF p. 10",Normal-skin average disorder energy shift at N=400.,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,scientific_definition_unavailable,publication_underspecified,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-2702,2407.01296,S7-A-N0900,CLM002,CLM002,,T009,figure_series,theory_numerical,"Supplement Fig. S7, supplement PDF p. 10",Normal-skin average disorder energy shift at N=900.,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,scientific_definition_unavailable,publication_underspecified,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-2703,2407.01296,S7-A-N1600,CLM002,CLM002,,T009,figure_series,theory_numerical,"Supplement Fig. S7, supplement PDF p. 10",Normal-skin average disorder energy shift at N=1600.,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,scientific_definition_unavailable,publication_underspecified,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-2704,2407.01296,S7-B-N0421,CLM002,CLM002,,T009,figure_series,theory_numerical,"Supplement Fig. S7, supplement PDF p. 10",Critical-skin average disorder energy shift at N=421.,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,scientific_definition_unavailable,publication_underspecified,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-2705,2407.01296,S7-B-N0935,CLM002,CLM002,,T009,figure_series,theory_numerical,"Supplement Fig. S7, supplement PDF p. 10",Critical-skin average disorder energy shift at N=935.,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,scientific_definition_unavailable,publication_underspecified,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-2706,2407.01296,S7-B-N1625,CLM002,CLM002,,T009,figure_series,theory_numerical,"Supplement Fig. S7, supplement PDF p. 10",Critical-skin average disorder energy shift at N=1625.,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,scientific_definition_unavailable,publication_underspecified,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-2714,2409.18176,M1b-R.S1,CLM_RESONANT_RESISTIVITY,CLM_RESONANT_RESISTIVITY,,T001,figure_series,theoretical_numerical,"Main PDF p. 2, Fig. 1(b), right",Magnitude of the exciton-hole scattering amplitude |f(E)| across the Feshbach resonance.,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,parameter_values_unavailable,publication_underspecified,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-2718,2409.18176,M1c-L.S1,CLM_RESONANT_RESISTIVITY,CLM_RESONANT_RESISTIVITY,,T002,figure_series,theoretical_numerical,"Main PDF p. 2, Fig. 1(c), lower axes, t=0.5 meV and n_x=1e11 cm^-2",Hole resistivity versus detuning for the first tunneling-density parameter pair.,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-2719,2409.18176,M1c-L.S2,CLM_RESONANT_RESISTIVITY,CLM_RESONANT_RESISTIVITY,,T002,figure_series,theoretical_numerical,"Main PDF p. 2, Fig. 1(c), lower axes, t=0.5 meV and n_x=2e11 cm^-2",Hole resistivity versus detuning for the second tunneling-density parameter pair.,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-2720,2409.18176,M1c-L.S3,CLM_RESONANT_RESISTIVITY,CLM_RESONANT_RESISTIVITY,,T002,figure_series,theoretical_numerical,"Main PDF p. 2, Fig. 1(c), lower axes, t=1.0 meV and n_x=1e11 cm^-2",Hole resistivity versus detuning for the third tunneling-density parameter pair.,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-2721,2409.18176,M1c-L.S4,CLM_RESONANT_RESISTIVITY,CLM_RESONANT_RESISTIVITY,,T002,figure_series,theoretical_numerical,"Main PDF p. 2, Fig. 1(c), lower axes, t=1.0 meV and n_x=2e11 cm^-2",Hole resistivity versus detuning for the fourth tunneling-density parameter pair.,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-2732,2409.18176,M3-I.S1,CLM_TEMPERATURE,CLM_TEMPERATURE,,T005,figure_series,theoretical_numerical,"Main PDF p. 4, Fig. 3 inset, solid curve Delta approximately Delta_star",Near-resonant total hole resistivity including acoustic-phonon scattering.,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,parameter_values_unavailable,publication_underspecified,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-2733,2409.18176,M3-I.S2,CLM_TEMPERATURE,CLM_TEMPERATURE,,T011,figure_series,theoretical_numerical,"Main PDF p. 4, Fig. 3 inset, dash-dot curve Delta much greater than Delta_star",Far-detuned total hole resistivity including acoustic-phonon scattering.,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,parameter_values_unavailable,publication_underspecified,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-2748,2409.18176,S6.S1,CLM_KUBO_PARITY,CLM_KUBO_PARITY,,T009,figure_series,theoretical_numerical,"Supplement PDF p. 12, Fig. 6, n_x=1e11 cm^-2",Kubo-minus-Boltzmann hole-resistivity difference at the lower exciton density.,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-2749,2409.18176,S6.S2,CLM_KUBO_PARITY,CLM_KUBO_PARITY,,T009,figure_series,theoretical_numerical,"Supplement PDF p. 12, Fig. 6, n_x=2e11 cm^-2",Kubo-minus-Boltzmann hole-resistivity difference at the higher exciton density.,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-3099,2502.20558,C-F-B-CHANNEL,CLM_C_F_B_CHANNEL,CLM_C_F_B_CHANNEL,,T028,quantitative_claim,analytic_result,Appendix F Error Model B and Table I caption,Four-branch correlated Z-loss channel,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,scientific_definition_unavailable,publication_underspecified,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-3408,2512.23799,fig_runtime_per_shot,CLM_T003,CLM_T003,,T003,figure,,Fig. stim-vs-cirq-numerical-results2,,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,indispensable_input_unavailable,publication_underspecified,not_applicable,not_applicable_nonreproduced,,,{},
MAP-3492,2604.08669,F4-INTENSITY-ITER10,CLM_FIG4_INTENSITY_CONVERGENCE,CLM_FIG4_INTENSITY_CONVERGENCE | CLM_FIG4_PHASE_CONTINUITY,CLM_FIG4_PHASE_CONTINUITY,T002,figure_series,model_benchmark,"Fig. 4 bottom panel, iter=10, PDF p. 5",Intensity continuity across frames for ten P2WGS iterations.,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,parameter_values_unavailable,publication_underspecified,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-3489,2604.08669,F4-INTENSITY-ITER3,CLM_FIG4_INTENSITY_CONVERGENCE,CLM_FIG4_INTENSITY_CONVERGENCE | CLM_FIG4_PHASE_CONTINUITY,CLM_FIG4_PHASE_CONTINUITY,T002,figure_series,model_benchmark,"Fig. 4 bottom panel, iter=3, PDF p. 5",Intensity continuity across frames for three P2WGS iterations.,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,parameter_values_unavailable,publication_underspecified,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-3490,2604.08669,F4-INTENSITY-ITER5,CLM_FIG4_INTENSITY_CONVERGENCE,CLM_FIG4_INTENSITY_CONVERGENCE | CLM_FIG4_PHASE_CONTINUITY,CLM_FIG4_PHASE_CONTINUITY,T002,figure_series,model_benchmark,"Fig. 4 bottom panel, iter=5, PDF p. 5",Intensity continuity across frames for five P2WGS iterations.,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,parameter_values_unavailable,publication_underspecified,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-3491,2604.08669,F4-INTENSITY-ITER8,CLM_FIG4_INTENSITY_CONVERGENCE,CLM_FIG4_INTENSITY_CONVERGENCE | CLM_FIG4_PHASE_CONTINUITY,CLM_FIG4_PHASE_CONTINUITY,T002,figure_series,model_benchmark,"Fig. 4 bottom panel, iter=8, PDF p. 5",Intensity continuity across frames for eight P2WGS iterations.,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,parameter_values_unavailable,publication_underspecified,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-3488,2604.08669,F4-PHASE-ITER10,CLM_FIG4_PHASE_CONTINUITY,CLM_FIG4_INTENSITY_CONVERGENCE | CLM_FIG4_PHASE_CONTINUITY,CLM_FIG4_INTENSITY_CONVERGENCE,T002,figure_series,model_benchmark,"Fig. 4 top panel, iter=10, PDF p. 5",Phase continuity across frames for ten P2WGS iterations.,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,parameter_values_unavailable,publication_underspecified,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-3485,2604.08669,F4-PHASE-ITER3,CLM_FIG4_PHASE_CONTINUITY,CLM_FIG4_INTENSITY_CONVERGENCE | CLM_FIG4_PHASE_CONTINUITY,CLM_FIG4_INTENSITY_CONVERGENCE,T002,figure_series,model_benchmark,"Fig. 4 top panel, iter=3, PDF p. 5",Phase continuity across frames for three P2WGS iterations.,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,parameter_values_unavailable,publication_underspecified,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-3486,2604.08669,F4-PHASE-ITER5,CLM_FIG4_PHASE_CONTINUITY,CLM_FIG4_INTENSITY_CONVERGENCE | CLM_FIG4_PHASE_CONTINUITY,CLM_FIG4_INTENSITY_CONVERGENCE,T002,figure_series,model_benchmark,"Fig. 4 top panel, iter=5, PDF p. 5",Phase continuity across frames for five P2WGS iterations.,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,parameter_values_unavailable,publication_underspecified,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-3487,2604.08669,F4-PHASE-ITER8,CLM_FIG4_PHASE_CONTINUITY,CLM_FIG4_INTENSITY_CONVERGENCE | CLM_FIG4_PHASE_CONTINUITY,CLM_FIG4_INTENSITY_CONVERGENCE,T002,figure_series,model_benchmark,"Fig. 4 top panel, iter=8, PDF p. 5",Phase continuity across frames for eight P2WGS iterations.,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,parameter_values_unavailable,publication_underspecified,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-3496,2604.08669,F5-A-P2WGS-ITER10,CLM_FIG5_P2WGS_RUNTIME,CLM_FIG5_P2WGS_RUNTIME | CLM_FIG5_PATH_RUNTIME | CLM_FIG5_PIPELINE_BOTTLENECK,CLM_FIG5_PATH_RUNTIME | CLM_FIG5_PIPELINE_BOTTLENECK,T003,figure_series,hardware_benchmark,"Fig. 5(a), potential-generation iter=10 bars, PDF p. 6",RTX 5090 P2WGS ten-iteration wall-clock time versus target-array size.,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,external_resource_unavailable,external_dependency_unavailable,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-3494,2604.08669,F5-A-P2WGS-ITER5,CLM_FIG5_P2WGS_RUNTIME,CLM_FIG5_P2WGS_RUNTIME | CLM_FIG5_PATH_RUNTIME | CLM_FIG5_PIPELINE_BOTTLENECK,CLM_FIG5_PATH_RUNTIME | CLM_FIG5_PIPELINE_BOTTLENECK,T003,figure_series,hardware_benchmark,"Fig. 5(a), potential-generation iter=5 bars, PDF p. 6",RTX 5090 P2WGS five-iteration wall-clock time versus target-array size.,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,external_resource_unavailable,external_dependency_unavailable,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-3495,2604.08669,F5-A-P2WGS-ITER8,CLM_FIG5_P2WGS_RUNTIME,CLM_FIG5_P2WGS_RUNTIME | CLM_FIG5_PATH_RUNTIME | CLM_FIG5_PIPELINE_BOTTLENECK,CLM_FIG5_PATH_RUNTIME | CLM_FIG5_PIPELINE_BOTTLENECK,T003,figure_series,hardware_benchmark,"Fig. 5(a), potential-generation iter=8 bars, PDF p. 6",RTX 5090 P2WGS eight-iteration wall-clock time versus target-array size.,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,external_resource_unavailable,external_dependency_unavailable,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-3493,2604.08669,F5-A-PATH-PLANNING,CLM_FIG5_PATH_RUNTIME,CLM_FIG5_P2WGS_RUNTIME | CLM_FIG5_PATH_RUNTIME | CLM_FIG5_PIPELINE_BOTTLENECK,CLM_FIG5_P2WGS_RUNTIME | CLM_FIG5_PIPELINE_BOTTLENECK,T003,figure_series,hardware_benchmark,"Fig. 5(a), blue bars, PDF p. 6",RTX 5090 path-planning wall-clock time versus target-array size.,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,external_resource_unavailable,external_dependency_unavailable,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-3499,2604.08669,F5-B-TOTAL-ITER10,CLM_FIG5_PIPELINE_BOTTLENECK,CLM_FIG5_P2WGS_RUNTIME | CLM_FIG5_PATH_RUNTIME | CLM_FIG5_PIPELINE_BOTTLENECK,CLM_FIG5_P2WGS_RUNTIME | CLM_FIG5_PATH_RUNTIME,T003,figure_series,analytic_model,"Fig. 5(b), iter=10, PDF p. 6",Total assembly time versus SLM refresh time for ten P2WGS iterations.,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,external_resource_unavailable,external_dependency_unavailable,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-3497,2604.08669,F5-B-TOTAL-ITER5,CLM_FIG5_PIPELINE_BOTTLENECK,CLM_FIG5_P2WGS_RUNTIME | CLM_FIG5_PATH_RUNTIME | CLM_FIG5_PIPELINE_BOTTLENECK,CLM_FIG5_P2WGS_RUNTIME | CLM_FIG5_PATH_RUNTIME,T003,figure_series,analytic_model,"Fig. 5(b), iter=5, PDF p. 6",Total assembly time versus SLM refresh time for five P2WGS iterations.,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,external_resource_unavailable,external_dependency_unavailable,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-3498,2604.08669,F5-B-TOTAL-ITER8,CLM_FIG5_PIPELINE_BOTTLENECK,CLM_FIG5_P2WGS_RUNTIME | CLM_FIG5_PATH_RUNTIME | CLM_FIG5_PIPELINE_BOTTLENECK,CLM_FIG5_P2WGS_RUNTIME | CLM_FIG5_PATH_RUNTIME,T003,figure_series,analytic_model,"Fig. 5(b), iter=8, PDF p. 6",Total assembly time versus SLM refresh time for eight P2WGS iterations.,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,external_resource_unavailable,external_dependency_unavailable,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-3505,2604.08669,Q-F4-INTENSITY-3-TO-5,CLM_FIG4_INTENSITY_CONVERGENCE,CLM_FIG4_INTENSITY_CONVERGENCE | CLM_FIG4_PHASE_CONTINUITY,CLM_FIG4_PHASE_CONTINUITY,T002,quantitative_claim,model_benchmark,"Potential Generation Task paragraph before Fig. 4, PDF p. 5",Intensity continuity improves significantly from three to five iterations.,externally_blocked,target_projection,external_root_cause_publication_underspecified,none,parameter_values_unavailable,publication_underspecified,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-3506,2604.08669,Q-F4-INTENSITY-CONVERGED,CLM_FIG4_INTENSITY_CONVERGENCE,CLM_FIG4_INTENSITY_CONVERGENCE | CLM_FIG4_PHASE_CONTINUITY,CLM_FIG4_PHASE_CONTINUITY,T002,quantitative_claim,model_benchmark,"Potential Generation Task paragraph before Fig. 4, PDF p. 5","Intensity fluctuations change little at eight and ten iterations, indicating rapid convergence.",externally_blocked,target_projection,external_root_cause_publication_underspecified,none,parameter_values_unavailable,publication_underspecified,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-3507,2604.08669,Q-F4-INTENSITY-SCALE,CLM_FIG4_INTENSITY_CONVERGENCE,CLM_FIG4_INTENSITY_CONVERGENCE | CLM_FIG4_PHASE_CONTINUITY,CLM_FIG4_PHASE_CONTINUITY,T002,quantitative_claim,model_benchmark,"Potential Generation Task paragraph before Fig. 4, PDF p. 5","At five iterations, intensity variations are below four percent for most frames and typically around two percent.",externally_blocked,target_projection,external_root_cause_publication_underspecified,none,parameter_values_unavailable,publication_underspecified,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-3504,2604.08669,Q-F4-PHASE-CONSTRAINED,CLM_FIG4_PHASE_CONTINUITY,CLM_FIG4_INTENSITY_CONVERGENCE | CLM_FIG4_PHASE_CONTINUITY,CLM_FIG4_INTENSITY_CONVERGENCE,T002,quantitative_claim,model_benchmark,"Potential Generation Task paragraph before Fig. 4, PDF p. 5",Phase fluctuations remain tightly constrained for all four tested iteration counts.,externally_blocked,target_projection,external_root_cause_publication_underspecified,none,parameter_values_unavailable,publication_underspecified,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-3509,2604.08669,Q-F5-P2WGS-0P5MS,CLM_FIG5_P2WGS_RUNTIME,CLM_FIG5_P2WGS_RUNTIME | CLM_FIG5_PATH_RUNTIME | CLM_FIG5_PIPELINE_BOTTLENECK,CLM_FIG5_PATH_RUNTIME | CLM_FIG5_PIPELINE_BOTTLENECK,T003,quantitative_claim,hardware_benchmark,"Inference Time paragraph and Fig. 5(a) caption, PDF p. 6",Five-iteration P2WGS takes about 0.5 ms per frame for roughly ten thousand atoms.,externally_blocked,target_projection,external_root_cause_external_dependency_unavailable,none,external_resource_unavailable,external_dependency_unavailable,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-3508,2604.08669,Q-F5-PATH-PLANNING-5MS,CLM_FIG5_PATH_RUNTIME,CLM_FIG5_P2WGS_RUNTIME | CLM_FIG5_PATH_RUNTIME | CLM_FIG5_PIPELINE_BOTTLENECK,CLM_FIG5_P2WGS_RUNTIME | CLM_FIG5_PIPELINE_BOTTLENECK,T003,quantitative_claim,hardware_benchmark,"Inference Time paragraph and Fig. 5(a) caption, PDF p. 6",Path planning has an approximately size-independent five-millisecond overhead.,externally_blocked,target_projection,external_root_cause_external_dependency_unavailable,none,external_resource_unavailable,external_dependency_unavailable,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-3637,2605.25594,PCLM-APPC-BOUNDARY-INVARIANCE,CLM_WEAK,CLM_WEAK,,T024,quantitative_claim,theory_numerical,"Appendix C, PDF p. 14",Boundary-disorder term leaves fidelity susceptibilities unchanged for W>0.3,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-3636,2605.25594,PCLM-IVB-W4-APPROX40,CLM_LOCALIZED,CLM_LOCALIZED,,T023,quantitative_claim,theory_numerical,"Sec. IV.B, PDF p. 10; explicitly marked not shown",Finite-system estimate W4* approximately 40,externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-3565,2605.25594,PFIG-001-A-N,CLM_WEAK,CLM_WEAK,,T018,figure_series,theory_numerical,"Printed Fig. 1(a), PDF p. 5","unregularized tilde-chi_typ(W), operator=n, finite-size family",externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-3564,2605.25594,PFIG-001-A-T,CLM_WEAK,CLM_WEAK,,T018,figure_series,theory_numerical,"Printed Fig. 1(a), PDF p. 5","unregularized tilde-chi_typ(W), operator=T, finite-size family",externally_blocked,item_authoritative_state,at_least_one_required_target_externally_blocked,none,paper_scale_execution_not_run,compute_capacity_shortfall,not_found_after_checks,not_applicable_nonreproduced,,,{},
