frequency_mhz,cavity_power_transfer,linewidth_mhz,generated_data_provenance,parameter_match
3.6750000000000003,0.0014491440992663708,0.14,formula_numerics,reconstructed_transfer_convention
3.68,0.0014452145701224011,0.14,formula_numerics,reconstructed_transfer_convention
3.685,0.0014413009947550617,0.14,formula_numerics,reconstructed_transfer_convention
3.69,0.0014374032869599658,0.14,formula_numerics,reconstructed_transfer_convention
3.6950000000000003,0.0014335213611139047,0.14,formula_numerics,reconstructed_transfer_convention
3.7,0.0014296551321701584,0.14,formula_numerics,reconstructed_transfer_convention
3.705,0.0014258045156538427,0.14,formula_numerics,reconstructed_transfer_convention
3.71,0.0014219694276573058,0.14,formula_numerics,reconstructed_transfer_convention
3.715,0.0014181497848355657,0.14,formula_numerics,reconstructed_transfer_convention
3.72,0.0014143455044017899,0.14,formula_numerics,reconstructed_transfer_convention
3.725,0.0014105565041228195,0.14,formula_numerics,reconstructed_transfer_convention
3.73,0.0014067827023147323,0.14,formula_numerics,reconstructed_transfer_convention
3.735,0.0014030240178384487,0.14,formula_numerics,reconstructed_transfer_convention
3.74,0.0013992803700953798,0.14,formula_numerics,reconstructed_transfer_convention
3.745,0.0013955516790231143,0.14,formula_numerics,reconstructed_transfer_convention
3.75,0.0013918378650911443,0.14,formula_numerics,reconstructed_transfer_convention
3.755,0.001388138849296635,0.14,formula_numerics,reconstructed_transfer_convention
3.7600000000000002,0.0013844545531602292,0.14,formula_numerics,reconstructed_transfer_convention
3.765,0.0013807848987218935,0.14,formula_numerics,reconstructed_transfer_convention
3.77,0.0013771298085367997,0.14,formula_numerics,reconstructed_transfer_convention
3.775,0.0013734892056712492,0.14,formula_numerics,reconstructed_transfer_convention
3.7800000000000002,0.0013698630136986301,0.14,formula_numerics,reconstructed_transfer_convention
3.785,0.001366251156695415,0.14,formula_numerics,reconstructed_transfer_convention
3.79,0.0013626535592371923,0.14,formula_numerics,reconstructed_transfer_convention
3.795,0.0013590701463947375,0.14,formula_numerics,reconstructed_transfer_convention
3.8000000000000003,0.0013555008437301172,0.14,formula_numerics,reconstructed_transfer_convention
3.805,0.0013519455772928327,0.14,formula_numerics,reconstructed_transfer_convention
3.81,0.0013484042736159939,0.14,formula_numerics,reconstructed_transfer_convention
3.815,0.001344876859712533,0.14,formula_numerics,reconstructed_transfer_convention
3.8200000000000003,0.0013413632630714482,0.14,formula_numerics,reconstructed_transfer_convention
3.825,0.0013378634116540875,0.14,formula_numerics,reconstructed_transfer_convention
3.83,0.0013343772338904587,0.14,formula_numerics,reconstructed_transfer_convention
3.835,0.0013309046586755804,0.14,formula_numerics,reconstructed_transfer_convention
3.84,0.0013274456153658607,0.14,formula_numerics,reconstructed_transfer_convention
3.845,0.0013240000337755113,0.14,formula_numerics,reconstructed_transfer_convention
3.85,0.0013205678441729949,0.14,formula_numerics,reconstructed_transfer_convention
3.855,0.0013171489772775002,0.14,formula_numerics,reconstructed_transfer_convention
3.86,0.0013137433642554563,0.14,formula_numerics,reconstructed_transfer_convention
3.865,0.0013103509367170696,0.14,formula_numerics,reconstructed_transfer_convention
3.87,0.0013069716267128995,0.14,formula_numerics,reconstructed_transfer_convention
3.875,0.0013036053667304615,0.14,formula_numerics,reconstructed_transfer_convention
3.88,0.0013002520896908587,0.14,formula_numerics,reconstructed_transfer_convention
3.8850000000000002,0.0012969117289454487,0.14,formula_numerics,reconstructed_transfer_convention
3.89,0.0012935842182725372,0.14,formula_numerics,reconstructed_transfer_convention
3.895,0.0012902694918741002,0.14,formula_numerics,reconstructed_transfer_convention
3.9,0.001286967484372538,0.14,formula_numerics,reconstructed_transfer_convention
3.9050000000000002,0.0012836781308074563,0.14,formula_numerics,reconstructed_transfer_convention
3.91,0.0012804013666324792,0.14,formula_numerics,reconstructed_transfer_convention
3.915,0.001277137127712084,0.14,formula_numerics,reconstructed_transfer_convention
3.92,0.0012738853503184717,0.14,formula_numerics,reconstructed_transfer_convention
3.9250000000000003,0.0012706459711284601,0.14,formula_numerics,reconstructed_transfer_convention
3.93,0.001267418927220408,0.14,formula_numerics,reconstructed_transfer_convention
3.935,0.0012642041560711635,0.14,formula_numerics,reconstructed_transfer_convention
3.94,0.0012610015955530397,0.14,formula_numerics,reconstructed_transfer_convention
3.9450000000000003,0.0012578111839308206,0.14,formula_numerics,reconstructed_transfer_convention
3.95,0.0012546328598587902,0.14,formula_numerics,reconstructed_transfer_convention
3.955,0.0012514665623777868,0.14,formula_numerics,reconstructed_transfer_convention
3.96,0.0012483122309122872,0.14,formula_numerics,reconstructed_transfer_convention
3.9650000000000003,0.0012451698052675132,0.14,formula_numerics,reconstructed_transfer_convention
3.97,0.0012420392256265646,0.14,formula_numerics,reconstructed_transfer_convention
3.975,0.0012389204325475775,0.14,formula_numerics,reconstructed_transfer_convention
3.98,0.001235813366960908,0.14,formula_numerics,reconstructed_transfer_convention
3.985,0.0012327179701663385,0.14,formula_numerics,reconstructed_transfer_convention
3.99,0.0012296341838303104,0.14,formula_numerics,reconstructed_transfer_convention
3.995,0.0012265619499831819,0.14,formula_numerics,reconstructed_transfer_convention
4.0,0.001223501211016505,0.14,formula_numerics,reconstructed_transfer_convention
4.005,0.0012204519096803321,0.14,formula_numerics,reconstructed_transfer_convention
4.01,0.0012174139890805422,0.14,formula_numerics,reconstructed_transfer_convention
4.015,0.0012143873926761912,0.14,formula_numerics,reconstructed_transfer_convention
4.0200000000000005,0.0012113720642768849,0.14,formula_numerics,reconstructed_transfer_convention
4.025,0.0012083679480401782,0.14,formula_numerics,reconstructed_transfer_convention
4.03,0.0012053749884689893,0.14,formula_numerics,reconstructed_transfer_convention
4.035,0.001202393130409044,0.14,formula_numerics,reconstructed_transfer_convention
4.04,0.0011994223190463372,0.14,formula_numerics,reconstructed_transfer_convention
4.045,0.0011964624999046191,0.14,formula_numerics,reconstructed_transfer_convention
4.05,0.0011935136188429012,0.14,formula_numerics,reconstructed_transfer_convention
4.055,0.0011905756220529841,0.14,formula_numerics,reconstructed_transfer_convention
4.0600000000000005,0.0011876484560570072,0.14,formula_numerics,reconstructed_transfer_convention
4.065,0.00118473206770502,0.14,formula_numerics,reconstructed_transfer_convention
4.07,0.0011818264041725708,0.14,formula_numerics,reconstructed_transfer_convention
4.075,0.001178931412958321,0.14,formula_numerics,reconstructed_transfer_convention
4.08,0.0011760470418816754,0.14,formula_numerics,reconstructed_transfer_convention
4.085,0.0011731732390804358,0.14,formula_numerics,reconstructed_transfer_convention
4.09,0.001170309953008473,0.14,formula_numerics,reconstructed_transfer_convention
4.095,0.0011674571324334188,0.14,formula_numerics,reconstructed_transfer_convention
4.1,0.001164614726434378,0.14,formula_numerics,reconstructed_transfer_convention
4.105,0.001161782684399659,0.14,formula_numerics,reconstructed_transfer_convention
4.11,0.0011589609560245274,0.14,formula_numerics,reconstructed_transfer_convention
4.115,0.0011561494913089707,0.14,formula_numerics,reconstructed_transfer_convention
4.12,0.0011533482405554902,0.14,formula_numerics,reconstructed_transfer_convention
4.125,0.0011505571543669075,0.14,formula_numerics,reconstructed_transfer_convention
4.13,0.0011477761836441898,0.14,formula_numerics,reconstructed_transfer_convention
4.135,0.0011450052795842934,0.14,formula_numerics,reconstructed_transfer_convention
4.14,0.0011422443936780274,0.14,formula_numerics,reconstructed_transfer_convention
4.1450000000000005,0.0011394934777079321,0.14,formula_numerics,reconstructed_transfer_convention
4.15,0.0011367524837461794,0.14,formula_numerics,reconstructed_transfer_convention
4.155,0.0011340213641524855,0.14,formula_numerics,reconstructed_transfer_convention
4.16,0.0011313000715720454,0.14,formula_numerics,reconstructed_transfer_convention
4.165,0.0011285885589334842,0.14,formula_numerics,reconstructed_transfer_convention
4.17,0.0011258867794468224,0.14,formula_numerics,reconstructed_transfer_convention
4.175,0.0011231946866014624,0.14,formula_numerics,reconstructed_transfer_convention
4.18,0.00112051223416419,0.14,formula_numerics,reconstructed_transfer_convention
4.1850000000000005,0.001117839376177189,0.14,formula_numerics,reconstructed_transfer_convention
4.19,0.0011151760669560816,0.14,formula_numerics,reconstructed_transfer_convention
4.195,0.0011125222610879732,0.14,formula_numerics,reconstructed_transfer_convention
4.2,0.0011098779134295228,0.14,formula_numerics,reconstructed_transfer_convention
4.205,0.0011072429791050256,0.14,formula_numerics,reconstructed_transfer_convention
4.21,0.0011046174135045117,0.14,formula_numerics,reconstructed_transfer_convention
4.215,0.0011020011722818596,0.14,formula_numerics,reconstructed_transfer_convention
4.22,0.0010993942113529283,0.14,formula_numerics,reconstructed_transfer_convention
4.225,0.001096796486893702,0.14,formula_numerics,reconstructed_transfer_convention
4.23,0.0010942079553384507,0.14,formula_numerics,reconstructed_transfer_convention
4.235,0.0010916285733779082,0.14,formula_numerics,reconstructed_transfer_convention
4.24,0.00108905829795746,0.14,formula_numerics,reconstructed_transfer_convention
4.245,0.0010864970862753522,0.14,formula_numerics,reconstructed_transfer_convention
4.25,0.0010839448957809107,0.14,formula_numerics,reconstructed_transfer_convention
4.255,0.0010814016841727762,0.14,formula_numerics,reconstructed_transfer_convention
4.26,0.0010788674093971558,0.14,formula_numerics,reconstructed_transfer_convention
4.265,0.0010763420296460843,0.14,formula_numerics,reconstructed_transfer_convention
4.2700000000000005,0.0010738255033557046,0.14,formula_numerics,reconstructed_transfer_convention
4.275,0.0010713177892045602,0.14,formula_numerics,reconstructed_transfer_convention
4.28,0.0010688188461118989,0.14,formula_numerics,reconstructed_transfer_convention
4.285,0.0010663286332359947,0.14,formula_numerics,reconstructed_transfer_convention
4.29,0.0010638471099724814,0.14,formula_numerics,reconstructed_transfer_convention
4.295,0.001061374235952699,0.14,formula_numerics,reconstructed_transfer_convention
4.3,0.001058909971042054,0.14,formula_numerics,reconstructed_transfer_convention
4.305,0.0010564542753383958,0.14,formula_numerics,reconstructed_transfer_convention
4.3100000000000005,0.0010540071091703998,0.14,formula_numerics,reconstructed_transfer_convention
4.315,0.0010515684330959702,0.14,formula_numerics,reconstructed_transfer_convention
4.32,0.0010491382079006529,0.14,formula_numerics,reconstructed_transfer_convention
4.325,0.0010467163945960597,0.14,formula_numerics,reconstructed_transfer_convention
4.33,0.0010443029544183074,0.14,formula_numerics,reconstructed_transfer_convention
4.335,0.0010418978488264698,0.14,formula_numerics,reconstructed_transfer_convention
4.34,0.0010395010395010398,0.14,formula_numerics,reconstructed_transfer_convention
4.345,0.0010371124883424062,0.14,formula_numerics,reconstructed_transfer_convention
4.3500000000000005,0.0010347321574693407,0.14,formula_numerics,reconstructed_transfer_convention
4.355,0.0010323600092175002,0.14,formula_numerics,reconstructed_transfer_convention
4.36,0.0010299960061379355,0.14,formula_numerics,reconstructed_transfer_convention
4.365,0.0010276401109956183,0.14,formula_numerics,reconstructed_transfer_convention
4.37,0.0010252922867679754,0.14,formula_numerics,reconstructed_transfer_convention
4.375,0.0010229524966434375,0.14,formula_numerics,reconstructed_transfer_convention
4.38,0.0010206207040199962,0.14,formula_numerics,reconstructed_transfer_convention
4.385,0.0010182968725037768,0.14,formula_numerics,reconstructed_transfer_convention
4.39,0.0010159809659076187,0.14,formula_numerics,reconstructed_transfer_convention
4.3950000000000005,0.0010136729482496686,0.14,formula_numerics,reconstructed_transfer_convention
4.4,0.0010113727837519867,0.14,formula_numerics,reconstructed_transfer_convention
4.405,0.0010090804368391587,0.14,formula_numerics,reconstructed_transfer_convention
4.41,0.0010067958721369245,0.14,formula_numerics,reconstructed_transfer_convention
4.415,0.0010045190544708145,0.14,formula_numerics,reconstructed_transfer_convention
4.42,0.0010022499488647988,0.14,formula_numerics,reconstructed_transfer_convention
4.425,0.000999988520539943,0.14,formula_numerics,reconstructed_transfer_convention
4.43,0.0009977347349130802,0.14,formula_numerics,reconstructed_transfer_convention
4.4350000000000005,0.0009954885575954888,0.14,formula_numerics,reconstructed_transfer_convention
4.44,0.0009932499543915836,0.14,formula_numerics,reconstructed_transfer_convention
4.445,0.0009910188912976153,0.14,formula_numerics,reconstructed_transfer_convention
4.45,0.000988795334500381,0.14,formula_numerics,reconstructed_transfer_convention
4.455,0.0009865792503759446,0.14,formula_numerics,reconstructed_transfer_convention
4.46,0.0009843706054883685,0.14,formula_numerics,reconstructed_transfer_convention
4.465,0.0009821693665884525,0.14,formula_numerics,reconstructed_transfer_convention
4.47,0.000979975500612485,0.14,formula_numerics,reconstructed_transfer_convention
4.4750000000000005,0.0009777889746810024,0.14,formula_numerics,reconstructed_transfer_convention
4.48,0.000975609756097561,0.14,formula_numerics,reconstructed_transfer_convention
4.485,0.0009734378123475123,0.14,formula_numerics,reconstructed_transfer_convention
4.49,0.0009712731110967953,0.14,formula_numerics,reconstructed_transfer_convention
4.495,0.0009691156201907331,0.14,formula_numerics,reconstructed_transfer_convention
4.5,0.00096696530765284,0.14,formula_numerics,reconstructed_transfer_convention
4.505,0.0009648221416836397,0.14,formula_numerics,reconstructed_transfer_convention
4.51,0.0009626860906594894,0.14,formula_numerics,reconstructed_transfer_convention
4.515,0.0009605571231314166,0.14,formula_numerics,reconstructed_transfer_convention
4.5200000000000005,0.0009584352078239609,0.14,formula_numerics,reconstructed_transfer_convention
4.525,0.0009563203136340295,0.14,formula_numerics,reconstructed_transfer_convention
4.53,0.000954212409629756,0.14,formula_numerics,reconstructed_transfer_convention
4.535,0.0009521114650493728,0.14,formula_numerics,reconstructed_transfer_convention
4.54,0.0009500174493000895,0.14,formula_numerics,reconstructed_transfer_convention
4.545,0.0009479303319569807,0.14,formula_numerics,reconstructed_transfer_convention
4.55,0.0009458500827618827,0.14,formula_numerics,reconstructed_transfer_convention
4.555,0.0009437766716222973,0.14,formula_numerics,reconstructed_transfer_convention
4.5600000000000005,0.0009417100686103052,0.14,formula_numerics,reconstructed_transfer_convention
4.565,0.0009396502439614889,0.14,formula_numerics,reconstructed_transfer_convention
4.57,0.0009375971680738599,0.14,formula_numerics,reconstructed_transfer_convention
4.575,0.0009355508115067979,0.14,formula_numerics,reconstructed_transfer_convention
4.58,0.0009335111449799966,0.14,formula_numerics,reconstructed_transfer_convention
4.585,0.0009314781393724166,0.14,formula_numerics,reconstructed_transfer_convention
4.59,0.0009294517657212499,0.14,formula_numerics,reconstructed_transfer_convention
4.595,0.0009274319952208862,0.14,formula_numerics,reconstructed_transfer_convention
4.6000000000000005,0.0009254187992218925,0.14,formula_numerics,reconstructed_transfer_convention
4.605,0.0009234121492299989,0.14,formula_numerics,reconstructed_transfer_convention
4.61,0.0009214120169050897,0.14,formula_numerics,reconstructed_transfer_convention
4.615,0.0009194183740602055,0.14,formula_numerics,reconstructed_transfer_convention
4.62,0.0009174311926605505,0.14,formula_numerics,reconstructed_transfer_convention
4.625,0.0009154504448225088,0.14,formula_numerics,reconstructed_transfer_convention
4.63,0.0009134761028126675,0.14,formula_numerics,reconstructed_transfer_convention
4.635,0.0009115081390468464,0.14,formula_numerics,reconstructed_transfer_convention
4.64,0.0009095465260891358,0.14,formula_numerics,reconstructed_transfer_convention
4.6450000000000005,0.000907591236650942,0.14,formula_numerics,reconstructed_transfer_convention
4.65,0.0009056422435900398,0.14,formula_numerics,reconstructed_transfer_convention
4.655,0.0009036995199096301,0.14,formula_numerics,reconstructed_transfer_convention
4.66,0.0009017630387574073,0.14,formula_numerics,reconstructed_transfer_convention
4.665,0.0008998327734246329,0.14,formula_numerics,reconstructed_transfer_convention
4.67,0.0008979086973452139,0.14,formula_numerics,reconstructed_transfer_convention
4.675,0.0008959907840947924,0.14,formula_numerics,reconstructed_transfer_convention
4.68,0.000894079007389837,0.14,formula_numerics,reconstructed_transfer_convention
4.6850000000000005,0.0008921733410867445,0.14,formula_numerics,reconstructed_transfer_convention
4.69,0.0008902737591809482,0.14,formula_numerics,reconstructed_transfer_convention
4.695,0.0008883802358060295,0.14,formula_numerics,reconstructed_transfer_convention
4.7,0.0008864927452328402,0.14,formula_numerics,reconstructed_transfer_convention
4.705,0.0008846112618686287,0.14,formula_numerics,reconstructed_transfer_convention
4.71,0.0008827357602561738,0.14,formula_numerics,reconstructed_transfer_convention
4.715,0.0008808662150729244,0.14,formula_numerics,reconstructed_transfer_convention
4.72,0.0008790026011301465,0.14,formula_numerics,reconstructed_transfer_convention
4.7250000000000005,0.0008771448933720739,0.14,formula_numerics,reconstructed_transfer_convention
4.73,0.0008752930668750698,0.14,formula_numerics,reconstructed_transfer_convention
4.735,0.0008734470968467892,0.14,formula_numerics,reconstructed_transfer_convention
4.74,0.0008716069586253515,0.14,formula_numerics,reconstructed_transfer_convention
4.745,0.0008697726276785171,0.14,formula_numerics,reconstructed_transfer_convention
4.75,0.0008679440796028717,0.14,formula_numerics,reconstructed_transfer_convention
4.755,0.0008661212901230138,0.14,formula_numerics,reconstructed_transfer_convention
4.76,0.0008643042350907523,0.14,formula_numerics,reconstructed_transfer_convention
4.765,0.0008624928904843055,0.14,formula_numerics,reconstructed_transfer_convention
4.7700000000000005,0.0008606872324075092,0.14,formula_numerics,reconstructed_transfer_convention
4.775,0.0008588872370890297,0.14,formula_numerics,reconstructed_transfer_convention
4.78,0.0008570928808815814,0.14,formula_numerics,reconstructed_transfer_convention
4.785,0.0008553041402611516,0.14,formula_numerics,reconstructed_transfer_convention
4.79,0.0008535209918262303,0.14,formula_numerics,reconstructed_transfer_convention
4.795,0.0008517434122970459,0.14,formula_numerics,reconstructed_transfer_convention
4.8,0.0008499713785148051,0.14,formula_numerics,reconstructed_transfer_convention
4.805,0.0008482048674409423,0.14,formula_numerics,reconstructed_transfer_convention
4.8100000000000005,0.0008464438561563677,0.14,formula_numerics,reconstructed_transfer_convention
4.815,0.0008446883218607275,0.14,formula_numerics,reconstructed_transfer_convention
4.82,0.0008429382418716668,0.14,formula_numerics,reconstructed_transfer_convention
4.825,0.0008411935936240958,0.14,formula_numerics,reconstructed_transfer_convention
4.83,0.0008394543546694648,0.14,formula_numerics,reconstructed_transfer_convention
4.835,0.0008377205026750426,0.14,formula_numerics,reconstructed_transfer_convention
4.84,0.0008359920154231996,0.14,formula_numerics,reconstructed_transfer_convention
4.845,0.0008342688708106987,0.14,formula_numerics,reconstructed_transfer_convention
4.8500000000000005,0.000832551046847987,0.14,formula_numerics,reconstructed_transfer_convention
4.855,0.0008308385216584976,0.14,formula_numerics,reconstructed_transfer_convention
4.86,0.0008291312734779519,0.14,formula_numerics,reconstructed_transfer_convention
4.865,0.0008274292806536691,0.14,formula_numerics,reconstructed_transfer_convention
4.87,0.0008257325216438819,0.14,formula_numerics,reconstructed_transfer_convention
4.875,0.0008240409750170537,0.14,formula_numerics,reconstructed_transfer_convention
4.88,0.0008223546194512043,0.14,formula_numerics,reconstructed_transfer_convention
4.885,0.0008206734337332374,0.14,formula_numerics,reconstructed_transfer_convention
4.89,0.0008189973967582749,0.14,formula_numerics,reconstructed_transfer_convention
4.8950000000000005,0.0008173264875289948,0.14,formula_numerics,reconstructed_transfer_convention
4.9,0.0008156606851549756,0.14,formula_numerics,reconstructed_transfer_convention
4.905,0.000813999968852042,0.14,formula_numerics,reconstructed_transfer_convention
4.91,0.0008123443179416191,0.14,formula_numerics,reconstructed_transfer_convention
4.915,0.0008106937118500879,0.14,formula_numerics,reconstructed_transfer_convention
4.92,0.0008090481301081485,0.14,formula_numerics,reconstructed_transfer_convention
4.925,0.0008074075523501844,0.14,formula_numerics,reconstructed_transfer_convention
4.93,0.0008057719583136347,0.14,formula_numerics,reconstructed_transfer_convention
4.9350000000000005,0.0008041413278383676,0.14,formula_numerics,reconstructed_transfer_convention
4.94,0.0008025156408660618,0.14,formula_numerics,reconstructed_transfer_convention
4.945,0.0008008948774395882,0.14,formula_numerics,reconstructed_transfer_convention
4.95,0.0007992790177023992,0.14,formula_numerics,reconstructed_transfer_convention
4.955,0.0007976680418979211,0.14,formula_numerics,reconstructed_transfer_convention
4.96,0.0007960619303689505,0.14,formula_numerics,reconstructed_transfer_convention
4.965,0.000794460663557056,0.14,formula_numerics,reconstructed_transfer_convention
4.97,0.0007928642220019824,0.14,formula_numerics,reconstructed_transfer_convention
4.9750000000000005,0.0007912725863410608,0.14,formula_numerics,reconstructed_transfer_convention
4.98,0.0007896857373086221,0.14,formula_numerics,reconstructed_transfer_convention
4.985,0.0007881036557354145,0.14,formula_numerics,reconstructed_transfer_convention
4.99,0.0007865263225480244,0.14,formula_numerics,reconstructed_transfer_convention
4.995,0.0007849537187683038,0.14,formula_numerics,reconstructed_transfer_convention
5.0,0.0007833858255127981,0.14,formula_numerics,reconstructed_transfer_convention
