time_s,synthetic_record_pT,injected_template_pT,matched_estimate_pT
25.63,-0.011598060623562473,0.16253835886148793,
25.635,-0.38214742935094914,0.1459051921864446,
25.64,0.15063552924142565,0.1251610416941577,
25.645,0.6299124971593884,0.10089608014521086,
25.650000000000002,0.15415139836002306,0.0737995165733995,
25.655,-0.4445854504651351,0.04464002104909006,
25.66,0.15621641251405047,0.014243919777358319,
25.665,0.3043174401022248,-0.016528220944715562,
25.67,-0.19299496043759298,-0.04680595837345522,
25.675,-0.5719944532726997,-0.07573359481626454,
25.68,0.1010901296826271,-0.1024943605474549,
25.685000000000002,0.33109454390899073,-0.12633347472053122,
25.69,-0.3178304643848966,-0.14657943318383465,
25.695,-0.46139164805431876,-0.16266292281507913,
25.7,-0.08517242133256168,-0.17413282963320745,
25.705000000000002,0.3268361418265757,-0.1806688905915372,
25.71,-0.3552375634535266,-0.18209063425787897,
25.715,-0.5015225874545556,-0.17836236083684714,
25.72,0.06030555487904912,-0.16959402420252215,
25.725,0.48312184054785223,-0.15603799460782009,
25.73,-0.42088786235001485,-0.13808179723568934,
25.735,-0.5197317646820074,-0.1162370354625367,
25.740000000000002,-0.006992449999287123,-0.09112481540399653,
25.745,0.36658112125921194,-0.06345808696538527,
25.75,-0.006193164326212877,-0.03402140344411428,
25.755,-0.6203377259933701,-0.003648674284195136,
25.76,0.02678151742367191,0.026800458177694126,
25.765,0.519995137332644,0.05646494878120104,
25.77,0.10990929794220283,0.08450669783686454,
25.775000000000002,-0.46815885334341634,0.11013422914810843,
25.78,0.21970525246172753,0.13262502882234065,
25.785,0.6091321816693349,0.15134591439071643,
25.79,0.09874085352542339,0.16577086000795543,
25.795,-0.3213076986679345,0.1754957759431505,
25.8,0.3319503859849878,0.18024982713678306,
25.805,0.6336930946348677,0.17990297382893472,
25.810000000000002,0.0061968863806001195,0.17446952436932053,
25.815,-0.19550215921361352,0.16410760326693624,
25.82,0.2707467819950924,0.14911455312517669,
25.825,0.6041996451254372,0.12991840406711927,
25.830000000000002,0.06505391841807674,0.10706565533580095,
25.835,-0.4422550963184194,0.08120571781662031,
25.84,0.1678518710102685,0.05307246033854897,
25.845,0.6490255196244121,0.02346338411548072,
25.85,-0.08296732288590833,-0.006782983707182125,
25.855,-0.6427493165230209,-0.03681083659914836,
25.86,-0.09275864444788219,-0.06577130281211732,
25.865000000000002,0.5272389241311832,-0.09284644206522757,
25.87,-0.1225035395193161,-0.11727234640212997,
25.875,-0.6172345829995136,-0.1383606928034622,
25.88,-0.10228865660177693,-0.15551813949295,
25.885,0.40088130941297084,-0.16826301938679422,
25.89,-0.43324478015403506,-0.17623886104509529,
25.895,-0.8837030723344996,-0.17922435760733324,
25.900000000000002,-0.015150702930734561,-0.17713950496707387,
25.905,0.10743926968313844,-0.17004773900850845,
25.91,-0.2785919715943743,-0.15815401501001944,
25.915,-0.6451366357084306,-0.14179888711153402,
25.92,-0.13542887593820144,-0.12144875879512756,
25.925,0.30427393942393705,-0.09768258344761727,
25.93,-0.08033399246984065,-0.07117539420537837,
25.935000000000002,-0.5891601737791519,-0.04267913160342996,
25.94,0.18060234636007336,-0.013001313544340226,
25.945,0.4406229612656291,0.01701784736807381,
25.95,-0.07973825601920388,0.04652923071795083,
25.955000000000002,-0.327300008513742,0.0746988259823322,
25.96,0.2521990274263357,0.10073130171548786,
25.965,0.5691797009158984,0.12389246015986258,
25.97,0.21723931948613145,0.14352994333653815,
25.975,-0.23145552074209869,0.15909160667272998,
25.98,0.201565853704476,0.17014104269392474,
25.985,0.5122689755005121,0.1763698183532991,
25.990000000000002,0.05530762730950692,0.1776060828842797,
25.995,-0.32742754766432525,0.17381930599486858,
26.0,0.5174099431235768,0.16512101585536687,
26.005,0.5476886622336119,0.1517615195584188,
26.01,0.15645942606824711,0.1341227023468818,
26.015,-0.6221326710057661,0.11270711269834643,
26.02,0.13117516609486324,0.08812364519357689,
26.025000000000002,0.4904718785417015,0.061070229022544255,
26.03,-0.049931276973918824,0.03231401428965903,
26.035,-0.27752144174306764,0.0026696185957678004,
26.04,0.15332624339918183,-0.027023949275212063,
26.045,0.28038442489153836,-0.05592703487836597,
26.05,-0.11218485283057049,-0.08322308080932504,
26.055,-0.6436309201090233,-0.10814169523229594,
26.060000000000002,-0.21330681586971617,-0.12998039454014174,
26.065,0.41416638331153477,-0.1481244065226652,
26.07,-0.3319695435346205,-0.16206397580494245,
26.075,-0.6554249603880459,-0.17140868444066856,
26.080000000000002,-0.0783458773955452,-0.17589838537864821,
26.085,0.25481321690680053,-0.1754104426536679,
26.09,-0.26818460944702777,-0.16996307685752993,
26.095,-0.6888740057335965,-0.1597147247535774,
26.1,-0.024778628380355952,-0.1449594346846868,
26.105,0.19829862518843389,-0.12611843149906,
26.11,-0.16748286481251898,-0.10372809291104304,
26.115000000000002,-0.6486912437880437,-0.0784246804713506,
26.12,-0.12556005067924125,-0.050926259783390215,
26.125,0.4627307048747513,-0.02201232369407162,
26.13,-0.17554111120481677,0.007498303317872691,
26.135,-0.3112888591065769,0.03677065324597394,
26.14,0.10507414990458937,0.0649772385072963,
26.145,0.6535824420314318,0.09132144335677454,
26.150000000000002,0.012511905674463253,0.11506002154927174,
26.155,-0.540872191677141,0.13552406489512114,
26.16,0.1951037337047108,0.15213785115833983,
26.165,0.5927694709875196,0.1644350402367782,
26.17,0.10936593233064043,0.17207176301788293,
26.175,-0.10775932293655296,0.17483623557309938,
26.18,0.2805792320230396,0.17265462993164782,
26.185000000000002,0.7961387070117261,0.1655930387640803,
26.19,0.1794978919307788,0.15385548190107112,
26.195,-0.4043512590326585,0.13777801458156252,
26.2,0.18792261036611393,0.1178191074999958,
26.205000000000002,0.5190008967895818,0.09454657399071864,
26.21,-0.07470139776643045,0.06862141707664962,
26.215,-0.5345267997111074,0.04077905587208946,
26.22,0.013481592378006139,0.011808464522311045,
26.225,0.4973408597033727,-0.017470184587072512,
26.23,-0.19243641334044234,-0.04622873985119763,
26.235,-0.5650810664884899,-0.07365449438296197,
26.240000000000002,0.030996580681718316,-0.09897315234209872,
26.245,0.5760445805071363,-0.12147068866342428,
26.25,-0.282419732844411,-0.14051348506131553,
26.255,-0.7052980944487298,-0.15556617447759644,
26.26,-0.21909563567711604,-0.1662066914441742,
26.265,0.3071239456544833,-0.17213810528655482,
26.27,-0.3383938527795835,-0.17319690444122077,
26.275000000000002,-0.6614506586400756,-0.16935750080533116,
26.28,0.048444397070535994,-0.16073283012739958,
26.285,0.40498089603699017,-0.14757103494747634,
26.29,-0.15087846504694347,-0.1302483273788778,
26.295,-0.5109833942924882,-0.10925823695628473,
26.3,0.1794590371650739,-0.08519755080910767,
26.305,0.5343575536649665,-0.05874934667287503,
26.310000000000002,-0.16820207283190947,-0.030663601098337073,
26.315,-0.33796560217074356,-0.0017359233502644074,
26.32,0.026931986744068097,0.02721498200400186,
26.325,0.6946086178255108,0.05537048540860005,
26.330000000000002,-0.041614343218363006,0.08193517980111995,
26.335,-0.4909640285843264,0.10615935076065262,
26.34,0.19518962558178338,0.12736013455713846,
26.345,0.5377798865729195,0.14494076700620614,
26.35,0.15699566504930024,0.15840738055262615,
26.355,-0.47435752794499964,0.16738287681744723,
26.36,0.16804305908261097,0.17161748496235976,
26.365000000000002,0.8093792133954161,0.1709957102854519,
26.37,0.03214781684554138,0.16553947979837436,
26.375,-0.34700699101429033,0.15540739924287128,
26.38,0.3682737051897831,0.14089014603517222,
26.385,0.49633223191245923,0.12240213186662877,
26.39,-0.07525468024474968,0.10046967404936241,
26.395,-0.3299652983669436,0.07571601320122949,
26.400000000000002,0.15423123193745544,0.04884360373656402,
26.405,0.5457115549993644,0.020614180361444842,
26.41,-0.12035923991742817,-0.008172833791842402,
26.415,-0.33220281972107985,-0.036702965370140915,
26.42,0.00814293420431643,-0.06416973428634835,
26.425,0.5062177713134253,-0.08979745054312409,
26.43,-0.4086185757988968,-0.11286312000790424,
26.435000000000002,-0.5536898379972268,-0.13271684052651447,
26.44,-0.06282282044657056,-0.14880011300474236,
26.445,0.27026482689359704,-0.16066155155948247,
26.45,-0.3339590773955953,-0.16796955084876325,
26.455000000000002,-0.5538066988474444,-0.17052155512488448,
26.46,-0.02547159757942874,-0.16824966996472168,
26.465,0.3558804052677594,-0.16122246127878664,
26.47,-0.194660271992873,-0.14964289414928553,
26.475,-0.7084936392014543,-0.1338424732414149,
26.48,0.13422571457787646,-0.1142717538818427,
26.485,0.3344413012424456,-0.09148749537038471,
26.490000000000002,-0.10438423578582853,-0.06613682279283112,
26.495,-0.554944535849472,-0.03893884786189495,
26.5,0.09666061304233933,-0.010664270758234897,
26.505,0.4084933272653319,0.017886458434610782,
26.51,0.06352236720608127,0.04590579989881739,
26.515,-0.4544524529260848,0.0726019643743934,
26.52,0.007496750820437853,0.09722128757859322,
26.525000000000002,0.6362083610544347,0.11906950650845026,
26.53,-0.07543793626090686,0.13753133700187603,
26.535,-0.32121198582945476,0.15208780050560253,
26.54,0.3743261221392783,0.1623308121378555,
26.545,0.7591963062708316,0.16797462001304253,
26.55,0.06302149647759615,0.16886377519784365,
26.555,-0.3870208874825568,0.16497741005723796,
26.560000000000002,0.3151479149082004,0.1564297073334163,
26.565,0.7399521658679663,0.14346655011790876,
26.57,-0.17640448489056793,0.12645845087619878,
26.575,-0.3274809793385344,0.10588996280976502,
26.580000000000002,0.20145577990180513,0.08234587612427155,
26.585,0.45283267932190446,0.05649459241121953,
26.59,-0.10686315163852439,0.029069149788378656,
26.595,-0.417851193073144,0.0008464374476616252,
26.6,-0.010600265805143977,-0.02737481102922254,
26.605,0.43442180754721244,-0.05479662222551575,
26.61,-0.06684240935307643,-0.08064434560813916,
26.615000000000002,-0.703692424678464,-0.10418853646196023,
26.62,0.05230473658209242,-0.12476554088810754,
26.625,0.40862996176024763,-0.14179620197133375,
26.63,-0.26342671034734677,-0.1548021598702528,
26.635,-0.5964931511530338,-0.16341928709456888,
26.64,-0.13123870247481012,-0.1674078816516698,
26.645,0.3059104388771466,-0.16665933276027212,
26.650000000000002,-0.28305694596761966,-0.16119907382800192,
26.655,-0.49432085792643016,-0.15118574253874534,
26.66,-0.1996088121604146,-0.13690657521627403,
26.665,0.2961366476040397,-0.11876916908648281,
26.67,-0.28664631430744536,-0.09728984864202465,
26.675,-0.6574890816506428,-0.07307896812364424,
26.68,-0.12714527723920702,-0.046823568467454085,
26.685000000000002,0.6202508947467595,-0.019267881496687674,
26.69,2.0865371596932164e-05,0.008807765436476437,
26.695,-0.6400694780468671,0.036609046423148106,
26.7,0.15267910285194264,0.06335010986552414,
26.705000000000002,0.5422319478523165,0.0882757914564745,
26.71,0.01914356847354312,0.11068293941029413,
26.715,-0.30367282511732757,0.1299402497517812,
26.72,0.274093438562146,0.14550605214392798,
26.725,0.822847603728813,0.15694354519042053,
26.73,0.15247575739603825,0.16393305272039668,
26.735,-0.25254605866671137,0.16628095718461944,
26.740000000000002,0.4741154309014952,0.163925060561022,
26.745,0.7681398378042378,0.156936224409547,
26.75,-0.023760278006232954,0.145516246061064,
26.755,-0.2608306984752783,0.12999203439197643,
26.76,0.23550960801196957,0.11080625321203451,
26.765,0.5865886664309694,0.0885047000236005,
26.77,-0.08073520595052076,0.06372077997979923,
26.775000000000002,-0.3823728051202411,0.037157516680559895,
26.78,0.00121645715994554,0.009567610695293431,
26.785,0.5410752044029556,-0.01826788855788292,
26.79,-0.05968779155404019,-0.04556169324863288,
26.795,-0.6274463421585392,-0.07154254398427796,
26.8,-0.06041805747566174,-0.09547700331317704,
26.805,0.3022546457987311,-0.11669016007637895,
26.810000000000002,-0.2390432384473946,-0.13458466015486512,
26.815,-0.6565826326650761,-0.14865752701190135,
26.82,0.02608838936605143,-0.15851429841120002,
26.825,0.33139342668724303,-0.16388008200792795,
26.830000000000002,-0.39104767078443603,-0.16460721999111205,
26.835,-0.7018035090327681,-0.160679349119593,
26.84,-0.10067951216399787,-0.15221174461079134,
26.845,0.4268939706044787,-0.139447941520975,
26.85,-0.11199203010510193,-0.12275273251942749,
26.855,-0.42533794752139253,-0.10260174333098644,
26.86,-0.1359197669059622,-0.0795678837094641,
26.865000000000002,0.47358285409466355,-0.05430505988269568,
26.87,-0.15613819475161636,-0.027529611495503627,
26.875,-0.5301978190736583,4.9095360253363605e-15,
26.88,0.04470994896269148,0.02750467559225735,
26.885,0.5165272428724449,0.05420672704565558,
26.89,0.049484491033366024,0.07935186537359233,
26.895,-0.2777476661839551,0.1022305077578606,
26.900000000000002,0.22615002611090693,0.12219780105698604,
26.905,0.663812859459072,0.13869179688177788,
26.91,0.20646029498438273,0.1512492659951255,
26.915,-0.28819717030683456,0.159518707007154,
26.92,0.1623687270011233,0.16327018407518631,
26.925,0.7587762104305118,0.16240171831229636,
26.93,0.10399931672591374,0.1569420553053063,
26.935000000000002,-0.29111746901014446,0.1470497337736125,
26.94,0.36120907443513445,0.13300848505757332,
26.945,0.5351525902104035,0.11521909684794185,
26.95,0.077197328926086,0.09418797442408677,
26.955000000000002,-0.6624079304867533,0.07051272583919203,
26.96,0.16128499534862017,0.04486518134500927,
26.965,0.5183846085102085,0.017972329526275387,
26.97,-0.08300103133337544,-0.00940428891496014,
26.975,-0.45086799368831254,-0.036490145665203505,
26.98,0.2505074391030613,-0.06251963696815464,
26.985,0.43001434935944005,-0.08675772355286449,
26.990000000000002,-0.15802228324469517,-0.10852068667864703,
26.995,-0.7319142282632076,-0.1271954142020368,
27.0,-0.10186939233545907,-0.14225667266843373,
27.005,0.20035298605189614,-0.15328187887236358,
27.01,-0.4374138670111224,-0.15996295547739184,
27.015,-0.46738482335140996,-0.16211493811517952,
27.02,-0.06477752362244585,-0.15968109354098833,
27.025000000000002,0.1614363862226632,-0.15273440729449217,
27.03,-0.17989618504414895,-0.14147540209985465,
27.035,-0.7734058686294364,-0.12622635202614918,
27.04,5.014733442665342e-05,-0.10742205928396267,
27.045,0.30904482348588036,-0.08559745757745679,
27.05,-0.08215893780515204,-0.06137239542357886,
27.055,-0.6628421203075716,-0.03543403226810258,
27.060000000000002,0.11996279463064659,-0.008517347335979577,
27.065,0.6105381244740782,0.01861568593772407,
27.07,-0.09306806691983438,0.04519766981983958,
27.075,-0.42092303550694526,0.07047748594763358,
27.080000000000002,0.27789185718055376,0.09374151894062013,
27.085,0.8078118505600796,0.11433380027491057,
27.09,0.13095111819036098,0.13167450381565887,
27.095,-0.2044843938002087,0.14527627152911302,
27.1,0.28548876398731715,0.15475790972431389,
27.105,0.5779041649127633,0.15985507094358617,
27.11,0.07147213424381905,0.16042762220561968,
27.115000000000002,-0.38333683245886097,0.15646349427362335,
27.12,0.1739074434664375,0.14807890631106543,
27.125,0.5559066336328123,0.13551496287305706,
27.13,-0.0019168327846965372,0.11913072276020531,
27.135,-0.35348457676130773,0.09939293893291679,
27.14,0.2631966515695338,0.07686276263167634,
27.145,0.5996051400424287,0.0521797904219642,
27.150000000000002,-0.06773499644560861,0.026043907669115116,
27.155,-0.5271091892096282,-0.0008045561565321597,
27.16,0.13108411209883364,-0.027605797679474204,
27.165,0.32600164505176327,-0.053602041346158015,
27.17,-0.18063122358338116,-0.07805896421415134,
27.175,-0.5854156841181045,-0.10028643806831641,
27.18,0.1382323718751095,-0.11965800298436409,
27.185000000000002,0.25296149845003507,-0.13562852286342258,
27.19,-0.3984640005603084,-0.1477495253698603,
27.195,-0.7345542545575492,-0.15568179463331286,
27.2,-0.14150961325849307,-0.15920486315081742,
27.205000000000002,0.29047614632501517,-0.1582231373255472,
27.21,-0.451697600642184,-0.15276848650818922,
27.215,-0.49677516749027895,-0.1429992255602109,
27.22,-0.15432064271853504,-0.129195522998869,
27.225,0.5065093913549982,-0.11175136782469196,
27.23,-0.1762573763224084,-0.09116332531763888,
27.235,-0.6919248248726299,-0.06801640267245032,
27.240000000000002,-0.12387652946258405,-0.04296742677354644,
27.245,0.4289191418118954,-0.016726406389108495,
27.25,-0.07714181579576099,0.009963592375306838,
27.255,-0.3195839364497724,0.03634748696622213,
27.26,0.04670961022106501,0.061679539828325386,
27.265,0.7253632875639654,0.08524443610091069,
27.27,0.1829401148907692,0.1063774818336688,
27.275000000000002,-0.379765804984475,0.12448335240268374,
27.28,0.1675246316604918,0.13905286232400696,
27.285,0.718654992227959,0.14967728409168965,
27.29,0.06808754424673805,0.15605981340239308,
27.295,-0.34128146681070703,0.15802385918600675,
27.3,0.35965004698608866,0.15551792693673028,
27.305,0.6259161130513722,0.14861696037872305,
27.310000000000002,0.13429152936243793,0.13752010676774445,
27.315,-0.19075062817608301,0.12254497228699518,
27.32,0.20243511254279312,0.10411853318079929,
27.325,0.50458358915365,0.0827649626800071,
27.330000000000002,-0.09967186060757932,0.05909072074456572,
27.335,-0.3446066298437554,0.03376733072764658,
27.34,0.012441113752202335,0.007512332081611385,
27.345,0.37274939644568716,-0.018931050646269966,
27.35,-0.2771013425310326,-0.044814946477655035,
27.355,-0.4914030067197688,-0.06940798879234084,
27.36,-0.12096049916658586,-0.09201598008438854,
27.365000000000002,0.48369239906897604,-0.11200148681614047,
27.37,-0.20516854705695292,-0.1288018112886947,
27.375,-0.8814980494884405,-0.14194483384546816,
27.38,-0.044177048272255645,-0.15106227940695724,
27.385,0.4105345481253928,-0.15590003557329413,
27.39,-0.35651715206821444,-0.15632523324216432,
27.395,-0.6646010881305715,-0.15232989249716145,
27.400000000000002,-0.16074980866966151,-0.14403103382259616,
27.405,0.322614548232228,-0.1316672547386405,
27.41,-0.26109499010643944,-0.11559187189383871,
27.415,-0.4237692938834728,-0.09626282567566169,
27.42,-0.21087477313338704,-0.07422963576148693,
27.425,0.3655174939526819,-0.05011777915580266,
27.43,-0.1675555811885658,-0.024610934800241378,
27.435000000000002,-0.8896249040982448,0.0015684012393771625,
27.44,0.050777173593626074,0.027679380393627512,
27.445,0.538081815600112,0.052983766373243174,
27.45,0.04604164995581511,0.07676680686158277,
27.455000000000002,-0.3408142955050392,0.09835742203655172,
27.46,0.253579085462043,0.11714713970180762,
27.465,0.6630447201670018,0.13260724277128472,
27.47,-0.06238116874333177,0.14430364588769432,
27.475,-0.3797838205279746,0.15190908261046626,
27.48,0.3225283685099195,0.1552122610386718,
27.485,0.613169946107117,0.15412373176855687,
27.490000000000002,-0.009159678685712463,0.14867830528208367,
27.495,-0.36720555333960436,0.13903395358057632,
27.5,0.04790083417847857,0.1254672303482098,
27.505,0.46269414402707676,0.10836534234067906,
27.51,-0.07298893685447666,0.08821509926176879,
27.515,-0.4190391270340258,0.06558905744567459,
27.52,0.0994103605208303,0.04112925172083619,
27.525000000000002,0.5311663202605592,0.015528977665157668,
27.53,-0.10200391754467046,-0.010486858835195123,
27.535,-0.6337194259218606,-0.036182267775364284,
27.54,0.10934742651717383,-0.060830995770838,
27.545,0.4402494052289301,-0.08373705235261422,
27.55,-0.23762154933887084,-0.10425436169165248,
27.555,-0.6204358007279759,-0.12180498488913248,
27.560000000000002,0.0028840788094590397,-0.13589539889645696,
27.565,0.348715724335016,-0.14613037355286423,
27.57,-0.0625570455349142,-0.15222405656472593,
27.575,-0.7300383813760318,-0.15400795555785524,
27.580000000000002,-0.08645698431396615,-0.1514355943574044,
27.585,0.4537002150275238,-0.1445837148944594,
27.59,-0.28196227024345255,-0.13364999393190702,
27.595,-0.7456302122143578,-0.1189473423770206,
27.6,0.08740990272806551,-0.10089495151632347,
27.605,0.5454882289998427,-0.08000634234051984,
27.61,-0.3174186949585765,-0.05687475863165903,
27.615000000000002,-0.34803057427250306,-0.03215631927916964,
27.62,0.15422546507520143,-0.006551408268010911,
27.625,0.5896891915234405,0.01921516982662372,
27.63,0.028205173789316917,0.04441470658258437,
27.635,-0.429274758670585,0.06833519796718703,
27.64,0.24948104819877126,0.0903014612686945,
27.645,0.6515134097789488,0.1096941923539902,
27.650000000000002,-0.03153403756996184,0.12596742537006939,
27.655,-0.4227185168550457,0.1386639026746704,
27.66,0.11908944877395747,0.14742792232481655,
27.665,0.48565390806969566,0.15201530217482606,
27.67,0.03555697353842649,0.15230018149821936,
27.675,-0.32795390129597823,0.14827847072674907,
27.68,0.25988778291039805,0.14006785485173276,
27.685000000000002,0.7480574238219945,0.12790435356785199,
27.69,0.03551227988274393,0.11213553859794273,
27.695,-0.298706909220447,0.09321060306556678,
27.7,-0.0518516118904775,0.07166756661334765,
27.705000000000002,0.6401991545956766,0.04811798069318326,
27.71,-0.11024459067406753,0.023229568802467654,
27.715,-0.3886343684682894,-0.0022927055691979816,
27.72,0.06514954494239514,-0.02772660651443632,
27.725,0.2962787636506486,-0.052353063251250886,
27.73,-0.21501474761778078,-0.07547649931456824,
27.735,-0.4419766750627212,-0.09644447867357454,
27.740000000000002,0.1729596791679529,-0.11466611389692045,
27.745,0.49345630783634986,-0.12962871700394793,
27.75,-0.2534039636483615,-0.1409122238092155,
27.755,-0.49610842025289903,-0.148200985956326,
27.76,-0.1526872249535487,-0.15129259964319786,
27.765,0.2378499259567445,-0.15010352413572878,
27.77,-0.06432758087944153,-0.14467133416661443,
27.775000000000002,-0.5692299481817524,-0.13515354563933255,
27.78,0.10152675260744684,-0.12182305100602456,
27.785,0.3507430978670076,-0.10506029651852929,
27.79,-0.035451698964428194,-0.08534242555591948,
27.795,-0.5830137764857775,-0.06322969781129459,
27.8,0.14155722407222238,-0.03934957086204822,
27.805,0.436326104318839,-0.014378896387910562,
27.810000000000002,0.04464248910744322,0.01097526380614141,
27.815,-0.5614724062882854,0.03599565824618047,
27.82,0.22898160481731344,0.0599751358593765,
27.825,0.4006519726757689,0.08223663169275784,
27.830000000000002,0.17182489980563648,0.10215228345143929,
27.835,-0.42210106541064885,0.11916113912697401,
27.84,0.07758317644087062,0.13278495632301354,
27.845,0.6673064763045706,0.14264164830578663,
27.85,0.13463226175300164,0.14845599875986815,
27.855,-0.13901599820890445,0.15006734480816838,
27.86,0.3776691837555256,0.14743401385803215,
27.865000000000002,0.8138904184820496,0.14063439182172552,
27.87,-0.04050012560359606,0.12986459562340694,
27.875,-0.2450652563644415,0.11543281894619131,
27.88,0.21972798519967895,0.09775051417584515,
27.885,0.4512635078471985,0.07732066280572784,
27.89,0.08252615642784808,0.054723468660481424,
27.895,-0.41419771750036055,0.03059988085755524,
27.900000000000002,0.1083619986247345,0.005633414415544511,
27.905,0.5467921202897282,-0.01946921587980416,
27.91,0.03754156836241228,-0.04399809966299573,
27.915,-0.5841460779328138,-0.06726020700639772,
27.92,0.12546229656011987,-0.08859896853878924,
27.925,0.3884227080972786,-0.10741280648335948,
27.93,-0.17861348453226628,-0.12317209360958017,
27.935000000000002,-0.5386250574998082,-0.13543406202940894,
27.94,-0.10107235340699532,-0.1438552421817594,
27.945,0.11891937841588743,-0.14820108257308826,
27.95,-0.2049089719629957,-0.1483524808824044,
27.955000000000002,-0.6108249771702328,-0.14430904462206548,
27.96,0.01879641645507263,-0.13618899218856315,
27.965,0.30237991675748627,-0.12422570021553775,
27.97,-0.12658979677504875,-0.10876099796433897,
27.975,-0.46568840216648516,-0.09023540137361898,
27.98,0.1499059839099596,-0.06917556574480596,
27.985,0.5334391572221531,-0.04617931442597782,
27.990000000000002,-0.17294024273779446,-0.021898669066496297,
27.995,-0.2520492601603291,0.0029786368735586983,
28.0,0.30990435743927736,0.02774863723453468,
28.005,0.5016004761127861,0.05171105318356367,
28.01,-0.0378471239768038,0.07418909049556859,
28.015,-0.31381893392989035,0.0945485544216729,
28.02,0.1888097254429942,0.11221574229373693,
28.025000000000002,0.6575215312546019,0.1266936090741919,
28.03,0.05334753282983104,0.13757575036320233,
28.035,-0.4797059910312994,0.14455780951117445,
28.04,0.13543918423572052,0.14744598868450515,
28.045,0.3912257536887652,0.14616242591805667,
28.05,-0.1242065881186935,0.1407472890251823,
28.055,-0.33231872161803183,0.13135753020770358,
28.060000000000002,0.21876610778133215,0.11826233968174138,
28.065,0.6679057522693475,0.10183542993721957,
28.07,-0.01486397985707262,0.0825443717428336,
28.075,-0.27283099028468105,0.06093728616679927,
28.080000000000002,-0.008010541998404383,0.037627271361545256,
28.085,0.6875277513452615,0.013275006559729258,
28.09,-0.056513408651487504,-0.011429973141580032,
28.095,-0.3979430920012127,-0.035788800506031296,
28.1,0.12994646267763596,-0.059113045604920846,
28.105,0.4917239026104116,-0.08074417176388932,
28.11,-0.32829812354158405,-0.10007212817259255,
28.115000000000002,-0.5364209392933355,-0.11655255424223182,
28.12,-0.012312744670576276,-0.1297221105383136,
28.125,0.08671682633737984,-0.13921150453983425,
28.13,-0.2628941413007091,-0.14475584505736938,
28.135,-0.6363829139827905,-0.1462020350177192,
28.14,0.036321744314929294,-0.1435129963349443,
28.145,0.4632690916578236,-0.13676861035435903,
28.150000000000002,-0.360136216768714,-0.1261633503340591,
28.155,-0.6532598571929148,-0.11200067598538155,
28.16,0.11764750692908545,-0.09468435158334497,
28.165,0.38069354731785776,-0.07470693599642879,
28.17,-0.1853104007061135,-0.0526357727192136,
28.175,-0.6624321967960444,-0.029096878375705595,
28.18,0.11667779841009944,-0.004757187211708608,
28.185000000000002,0.4555452734165485,0.019694344844932685,
28.19,0.07172996815773842,0.04356624120091185,
28.195,-0.4390835386657773,0.06618405872430953,
28.2,0.102828166116599,0.08690944202795224,
28.205000000000002,0.5720966889725622,0.10515813960387542,
28.21,0.015725865441570563,0.12041647335932858,
28.215,-0.25775488491379395,0.13225579730957793,
28.22,0.24202648724348375,0.14034453847326137,
28.225,0.6443240494265091,0.14445748176014997,
28.23,0.031129748425663156,0.14448203888420189,
28.235,-0.4474719187299134,0.14042132685602854,
28.240000000000002,0.07019627176203627,0.1323939719824456,
28.245,0.8420877406002,0.1206306479679597,
28.25,-0.0653060652825153,0.10546744905013948,
28.255,-0.5116515558414296,0.08733628849845476,
28.26,0.23974281273098358,0.06675259673848424,
28.265,0.5971434485248097,0.0443006694623565,
28.27,0.06927002205958785,0.020617082207615635,
28.275000000000002,-0.6655700647308763,-0.0036273578293105043,
28.28,-0.23099319132925264,-0.027746611058185783,
28.285,0.5789597636439381,-0.05105881773639808,
28.29,-0.5000297311721069,-0.0729055739089511,
28.295,-0.5125468889772234,-0.0926705261368015,
28.3,-0.08355466727844738,-0.10979675987265623,
28.305,0.29803742045523257,-0.12380249094431928,
28.310000000000002,-0.297160196551542,-0.13429461804414713,
28.315,-0.6444678861138095,-0.14097975501736162,
28.32,-0.014938474322656603,-0.1436724333580077,
28.325,0.2357157907772138,-0.14230024562491858,
28.330000000000002,-0.1126113562644533,-0.13690578720117674,
28.335,-0.6791537516225123,-0.12764534448296966,
28.34,-0.12498049314425311,-0.11478436962872694,
28.345,0.37535388143975285,-0.0986898728241286,
28.35,-0.11291904210871755,-0.07981995005547582,
28.355,-0.6341577665532694,-0.05871074517544067,
28.36,0.14748744277812487,-0.035961217312947436,
28.365000000000002,0.509616573430694,-0.012216146388067277,
28.37,-0.07534381646400326,0.01185214109369457,
28.375,-0.49524957444116885,0.035562808058655124,
28.38,0.20579616182505525,0.05824576572799999,
28.385,0.558904719807442,0.07926061056370698,
28.39,0.020525482557292488,0.09801470414625167,
28.395,-0.38080626813306,0.11397988556740567,
28.400000000000002,0.18948458621255237,0.12670734506476222,
28.405,0.5378977189992934,0.13584024005812187,
28.41,-0.1384935223945616,0.1411236989740299,
28.415,-0.4264214559069626,0.1424119324382937,
28.42,0.36935139963626284,0.13967225346996487,
28.425,0.6220407671784778,0.1329858958953169,
28.43,-0.0009657715928825666,0.12254561083648181,
28.435000000000002,-0.5231571116461212,0.10865011225010945,
28.44,0.193998419423157,0.0916955315199393,
28.445,0.6697445678538656,0.07216412552853414,
28.45,-0.17591702871896253,0.05061056006362218,
28.455000000000002,-0.5723596452981071,0.027646158672700386,
28.46,0.2655644064811887,0.0039215642423632,
28.465,0.5672847419984575,-0.019891694959304304,
