chi_over_J,alpha,energy_over_J,overlap,f1_alpha
1.0,362,2.13010627398413,-1.0688062229379371e-05,2.6726889589998784e-11
1.0,363,2.1319058569924865,-9.874276500914222e-07,2.280227736549871e-13
1.0,364,2.1335816791493647,9.784419362281585e-06,2.238038729521788e-11
1.0,365,2.135136058289739,1.8122250937929142e-06,7.674745408034417e-13
1.0,366,2.1365661957082334,-9.31228642145217e-06,2.0258497307320815e-11
1.0,367,2.137872706689757,-3.5319370504263633e-06,2.9133184089233266e-12
1.0,368,2.1390553905937026,1.2386735186449848e-05,3.5822493492857916e-11
1.0,369,2.140114063843729,1.814567802895606e-05,7.685660110347623e-11
1.0,370,2.1410485682100573,0.00012343431907574392,3.5555918482634967e-09
1.0,371,2.1418587571008447,4.0650061385892075e-05,3.855496890138557e-10
1.0,372,2.1425445086336707,0.00010639973762500599,2.641007152295335e-09
1.0,373,2.1431057189990526,9.93996853521451e-06,2.3046322102991486e-11
1.0,374,2.1435423035017176,-6.261884668962679e-06,9.145290656203754e-12
1.0,375,2.1438541964205236,-1.8558103018799525e-06,8.031986231239127e-13
1.0,376,2.144041350893648,1.4773567861943447e-06,5.089880902010825e-13
2.03,0,-2.617245967246217,0.5240943982928121,0.0
2.03,1,-2.6172208294823145,-0.009523038906673595,3.6076506394899086
2.03,2,-2.6171274708250576,-0.016890600352248337,2.4076033475788488
2.03,3,-2.616987669086599,-0.023089888033917493,2.0640601164459222
2.03,4,-2.6165616067154787,0.00032143678278939415,0.0001509754006686122
2.03,5,-2.61639178543991,0.019844967870167013,0.46105260830913347
2.03,6,-2.6163409445761516,0.04003806280309997,1.771277699495956
2.03,7,-2.616290331510144,-0.0021956774830448615,0.005044808840407654
2.03,8,-2.614908059734629,-0.0006165972078880397,0.00016262068319250968
2.03,9,-2.6147933062964364,-0.05361608755529204,1.172067767864088
2.03,10,-2.6145910253467775,-0.10302339694203011,3.9977599207409726
2.03,11,-2.614475733993826,0.0014582593597186667,0.0007676322412098678
2.03,12,-2.614339040498848,0.00912512225561076,0.02864463518222779
2.03,13,-2.610103871167003,-0.01044632662358297,0.015279231575191775
2.03,14,-2.6098956738267107,-0.0013976214552136699,0.0002657507150516992
2.03,15,-2.609763194563677,-0.01712653215658996,0.039199119919160474
2.03,16,-2.6093013466948594,0.15883983893777076,3.1757456848540886
2.03,17,-2.6091599166101305,0.0034340491706960604,0.0014583996857662255
2.03,18,-2.6087041437806158,0.0016831599409694272,0.0003316654105874591
2.03,19,-2.608562132281555,-0.0076956825802937225,0.00681997419546105
2.03,20,-2.5985308029744005,5.482769171659644e-06,1.6062246290282667e-09
2.03,21,-2.59534254518469,0.0048292408744731105,0.0010647453789718864
2.03,22,-2.5943191414868023,-0.002477020954013075,0.00026761806762980785
2.03,23,-2.594127411197138,-0.0016313132737629133,0.00011511025997928158
2.03,24,-2.5937133007492257,-0.0016258975658275843,0.00011233503414931966
2.03,25,-2.593572385929908,0.023820182025234397,0.023967690571785716
2.03,26,-2.59201757567989,0.28413044925223907,3.1999706354658253
2.03,27,-2.591872053212761,-0.004392959075873311,0.0007605483890602251
2.03,28,-2.5915164099362866,-0.009368160290067868,0.003410957528854668
2.03,29,-2.5903323857949454,-0.0016404812899423092,9.99933385871852e-05
2.03,30,-2.5900387837793,6.468954330749532e-05,1.5381000456812494e-07
2.03,31,-2.5897507244326023,0.014939594563587863,0.008117458254046337
2.03,32,-2.589673919329636,-0.023208652234383297,0.019535782766887638
2.03,33,-2.5895886726738113,-0.0005796402893112805,1.2148074140559053e-05
2.03,34,-2.5488101358178663,-9.985819623245684e-05,1.4570816408126427e-07
2.03,35,-2.5486965656268437,-0.008275900404452353,0.0009991411432694105
2.03,36,-2.5483989414075126,-0.011863703870703391,0.0020443507590507605
2.03,37,-2.548207134240011,0.00012441388325739464,2.2420446107183286e-07
2.03,38,-2.5478379723361684,0.0013707559353445986,2.7071403470415144e-05
2.03,39,-2.5470233059378082,-0.0010169896685409368,1.4728407705550141e-05
2.03,40,-2.54665492343356,-0.00022121167373294356,6.932126506812801e-07
2.03,41,-2.5465275349425966,0.007280514867905429,0.0007495343860878895
2.03,42,-2.5415018257634343,-0.16944787506767167,0.37907330920736504
2.03,43,-2.541361627701229,0.003253561566770797,0.0001394973314947591
2.03,44,-2.5408583214785847,0.0039941482175823145,0.00020884555118434926
2.03,45,-2.540480106836937,0.008983463247395804,0.0010512825816976772
2.03,46,-2.5378937365426166,-5.2840001208115035e-06,3.518572449592042e-10
2.03,47,-2.5365674210915077,-0.0034468046348689776,0.0001472567709409671
2.03,48,-2.536350543393813,-0.0026395289058723796,8.612493158633492e-05
2.03,49,-2.536342029376208,0.001305751678797121,2.107422075574319e-05
2.03,50,-2.535452997128037,8.347584361435521e-05,8.519334188574067e-08
2.03,51,-2.535268453534636,0.01278962737979139,0.001995358984530917
2.03,52,-2.53496323592931,0.03277586534190582,0.013055684123723458
2.03,53,-2.534868303008473,-0.0005044393255976853,3.088932364907461e-06
2.03,54,-2.5347163842238234,-0.0024291916801762914,7.150129690388167e-05
2.03,55,-2.38683399544413,-0.00014383278614002083,8.978643864291424e-08
2.03,56,-2.3866172727837336,-1.3466899690830267e-05,7.863608980034615e-10
2.03,57,-2.3864357541751415,3.952962210669493e-05,6.770025481571399e-09
2.03,58,-2.386140291155684,0.0002848579176236282,3.511122470271244e-07
2.03,59,-2.385959185330009,-1.4347369171170914e-05,8.900076365299638e-10
2.03,60,-2.3845593529524556,-6.39852446083159e-05,1.7594959383513562e-08
2.03,61,-2.3842611216997067,0.0002986878512347189,3.829194652808605e-07
2.03,62,-2.3819220079176056,-3.939498949794635e-06,6.595015662540788e-11
2.03,63,-2.3816099110369535,7.871104339628222e-06,2.6292361416155234e-10
2.03,64,-2.381047012180567,-0.001077346507740618,4.9139738887426616e-06
2.03,65,-2.3805865514826086,-0.0009017779918499734,3.4361765998664263e-06
2.03,66,-2.3801054967721624,-0.0002590067677179313,2.8288931699252125e-07
2.03,67,-2.379979359486281,-0.0006476945086896716,1.7680877243847524e-06
2.03,68,-2.3641839334894024,0.045798251818289705,0.008288402011449474
2.03,69,-2.364032093147651,0.0008185405393334593,2.646018575868014e-06
2.03,70,-2.3635500347874747,0.0018367935476709628,1.3298638665853871e-05
2.03,71,-2.362618773274504,-0.0022532122438020754,1.9938818538696978e-05
2.03,72,-2.3613499762362293,-6.70109266526208e-05,1.7548005629629667e-08
2.03,73,-2.3609200728515645,-0.00041685918380453404,6.779322063132438e-07
2.03,74,-2.360813404279719,0.007116187063379034,0.0001974792816293735
2.03,75,-2.3606190905002498,0.0002539194254088442,2.51240538081991e-07
2.03,76,-2.3478570449641203,8.57150994562689e-05,2.7273126944338166e-08
2.03,77,-2.347660220070818,-0.00631944131339087,0.00014813594165053695
2.03,78,-2.3472593226407796,-0.010711017384453392,0.0004249317353372238
2.03,79,-2.3469515999469186,-0.00014265191059772847,7.528668762323536e-08
2.03,80,-2.3466222237269223,-0.0011186258157305814,4.623850440268901e-06
2.03,81,-2.343922677770845,0.0012032335265942864,5.296917515881774e-06
2.03,82,-2.3435181118266635,0.00019333629867139616,1.3655506242381927e-07
2.03,83,-2.3433271532696374,0.003714784791144132,5.037852582734838e-05
2.03,84,-2.3422795279532775,-0.03461037591138452,0.004356452095781658
2.03,85,-2.3421287011986207,-0.0007172845982471949,1.8701014381032345e-06
2.03,86,-2.3416968568080363,-0.0005203255900835802,9.825425284998918e-07
2.03,87,-2.341537512153787,0.0022078351326005573,1.7680038035508045e-05
2.03,88,-2.1803186195522137,-5.039629423352405e-06,5.812834755884034e-11
2.03,89,-2.006960042063386,0.0016358814095056365,4.385006888639014e-06
2.03,90,-2.006795182394125,0.00019831159925762047,6.442368717675388e-08
2.03,91,-2.006317077414182,0.00042399997280788025,2.9426661585853253e-07
2.03,92,-2.0061579421016402,-0.005519390032864309,4.985151906335345e-05
2.03,93,-2.0052612274601787,-0.05707900462248179,0.005323683021626262
2.03,94,-2.0050288164307952,0.0006863796525960974,7.695260200901773e-07
2.03,95,-2.0046414481626225,0.0013900333209652417,3.154061997916794e-06
2.03,96,-2.0033916367179434,0.010176251463839502,0.00016869815639514483
2.03,97,-2.00071599460946,0.00270102589138439,1.1833229834273083e-05
2.03,98,-2.0003521207126074,0.00013175806572507005,2.8141288782763147e-08
2.03,99,-1.9995744328187273,-0.0005476734933483791,4.856080272412629e-07
2.03,100,-1.9992563081289196,-0.0010005374436363003,1.6198898498530607e-06
2.03,101,-1.999234037597713,0.006251924892610654,6.324564783899127e-05
2.03,102,-1.9917903378466055,0.00023049076401425737,8.493966605892234e-08
2.03,103,-1.9915329688505123,-0.009027792623275643,0.00013025307106905964
2.03,104,-1.9910894467217368,-0.00010969647553420602,1.9217745643768646e-08
2.03,105,-1.9904100010790102,-0.009625876932297448,0.00014781778920933838
2.03,106,-1.9897745788508472,-0.0023036346122304718,8.457329728192267e-06
2.03,107,-1.9891372170785238,0.0015746738000499247,3.9477201613600586e-06
2.03,108,-1.9887662054103006,0.00035886604023526846,2.0491484794663045e-07
2.03,109,-1.9886443565012273,0.005736282430954504,5.234624850655394e-05
2.03,110,-1.941453213958741,0.40112566974440833,0.2380934127292336
2.03,111,-1.9413497216177853,-0.007676734889844333,8.719127965292886e-05
2.03,112,-1.940907176669389,-0.011766435948528355,0.00020470364388347682
2.03,113,-1.9403759223612131,0.017614351424910513,0.00045838248931958465
2.03,114,-1.9396922905969676,0.000272222046047361,1.0937117590548261e-07
2.03,115,-1.937414282375843,0.01458032805953748,0.00031270382221780453
2.03,116,-1.9370089646807331,0.0015378356887230421,3.476639166336162e-06
2.03,117,-1.9369727138506427,-0.017742912526214558,0.0004627713104131717
2.03,118,-1.9342719650088918,-0.00032486337638408346,1.5452449576403365e-07
2.03,119,-1.9339396389925818,-0.035216489143625226,0.001815000178284205
2.03,120,-1.9333947821379274,-0.07033260752656227,0.007233555763601002
2.03,121,-1.9332742557061284,0.001266422733202863,2.3448726198949052e-06
2.03,122,-1.9328951700454653,0.005708568291262245,4.761849050121769e-05
2.03,123,-1.9034236312862112,-0.007401091244286179,7.673639342285664e-05
2.03,124,-1.9031710901247674,-0.0009265191404122571,1.2021676508362372e-06
2.03,125,-1.9029107537459875,-0.008685088123258442,0.00010559574032358776
2.03,126,-1.9023732662319743,0.08256334786890497,0.009535552835701308
2.03,127,-1.9021313183437465,0.0019275435062897886,5.195564060031797e-06
2.03,128,-1.9010851528343022,0.0005782531084501169,4.6690163815622977e-07
2.03,129,-1.9008038781568082,-0.0028771739811503617,1.155449999919749e-05
2.03,130,-1.8993843281607652,-2.520766019797304e-05,8.851651879128135e-10
2.03,131,-1.894157118331566,-0.0037786683404569224,1.974630703903553e-05
2.03,132,-1.893403003345848,-0.00016437250609924604,3.732621868113583e-08
2.03,133,-1.8930968758363302,-0.002593864399317845,9.29108743193911e-06
2.03,134,-1.892596668085732,-0.0016553515836458586,3.7814000077739595e-06
2.03,135,-1.8924377864361814,-0.02175263099144057,0.0006528305937730515
2.03,136,-1.8898312981062593,-0.3119534065967983,0.13378191561960867
2.03,137,-1.8897280492848323,-0.005276219477222005,3.826502589767757e-05
2.03,138,-1.8894156405440845,-0.010456777732011811,0.00015023309214408104
2.03,139,-1.8886646692658304,0.0016560359218888068,3.76410289721702e-06
2.03,140,-1.888457879473567,0.00019738410571131833,5.345927827460711e-08
2.03,141,-1.8881442239970518,0.008965436819316415,0.00011024395169178123
2.03,142,-1.8880985571365978,-0.025908724847023484,0.0009206122299712418
2.03,143,-1.8880380745185767,-0.000704371213637393,6.803804670094572e-07
2.03,144,-0.19081031986461133,0.000677593378600172,1.8922108534724647e-07
2.03,145,-0.19071974127747826,0.021590650237193743,0.0001921084440283481
2.03,146,-0.1904916813180278,0.03152446833002694,0.0004095149266876702
2.03,147,-0.19033837922651956,-0.00060417334763711,1.5040763636693923e-07
2.03,148,-0.19005598779481914,-0.010238166294261093,4.3185762118478976e-05
2.03,149,-0.1890863699713832,0.010871458708720439,4.8674154115758555e-05
2.03,150,-0.18870242685893995,0.0017324866718691756,1.2359301030796778e-06
2.03,151,-0.18854796510720997,-0.005882766167032704,1.4249172908902452e-05
2.03,152,-0.1857216688959302,0.11520744282209834,0.0054586149480851205
2.03,153,-0.1855470164182804,-0.0020356069720609913,1.7040332000359196e-06
2.03,154,-0.18495108038832084,-0.000966264158045829,3.838623466952028e-07
2.03,155,-0.18460767480004767,0.0023004507176894915,2.175446107607139e-06
2.03,156,-0.17860077340368763,-6.800765084438029e-05,1.896561494492582e-09
2.03,157,-0.1734669366786209,-0.004493981209103432,8.264195270995519e-06
2.03,158,-0.17310528185537516,-0.00014438719544907402,8.52964902317616e-09
2.03,159,-0.17258252593909154,-0.01294500543042496,6.854651759513074e-05
2.03,160,-0.17180373202217492,-0.00042246402737805853,7.298305879310117e-08
2.03,161,-0.17136725396385694,0.013640564491547663,7.607286438106836e-05
2.03,162,-0.17052115837689777,0.03625217878974577,0.0005371345654565136
2.03,163,-0.1703496909075213,-0.0004790919674222084,9.380418592647828e-08
2.03,164,-0.16994979610206493,-0.0002280547152236015,2.1251597476819868e-08
2.03,165,-0.1459161678021409,0.0047526859702549445,9.140028148788292e-06
2.03,166,-0.1455086716632299,0.0004076083791445567,6.721773832751333e-08
2.03,167,-0.14504113164092958,-0.0010584629486191102,4.531759656255018e-07
2.03,168,-0.1446167553612035,-0.015380075597150883,9.566607246937127e-05
2.03,169,-0.14433085680624005,-0.0005545251016116263,1.243463987175342e-07
2.03,170,-0.14091913301325915,0.0005051717669440108,1.0305526338019986e-07
2.03,171,-0.14051631472422155,-0.00044402314518423387,7.960358259470887e-08
2.03,172,-0.13912598424280181,-4.520162209069718e-05,8.244906032168451e-10
2.03,173,-0.13864012323521466,0.0011178039300741586,5.041082385520625e-07
2.03,174,-0.1377881699173039,-0.010388520092607297,4.3526189407526016e-05
2.03,175,-0.13725583692495383,-0.0090218416910762,3.282014170286104e-05
2.03,176,-0.13685098592289224,0.0022160812836948636,1.979933152953962e-06
2.03,177,-0.13673671849919078,-0.0008363469662593424,2.8198896993612516e-07
2.03,178,-0.013950395661336502,0.14900647152929566,0.00852877744654008
2.03,179,-0.013823337836666822,-0.0027680481335267577,2.9430836096168953e-06
2.03,180,-0.013361046057233756,-0.005845014569668911,1.3120470509903265e-05
2.03,181,-0.012609834263487711,-0.009721008569979832,3.628069442060832e-05
2.03,182,-0.01096004823222626,0.00020216596643166646,1.568173226317089e-08
2.03,183,-0.010145047166153805,0.006977535977635519,1.867438576858119e-05
2.03,184,-0.009978853232874969,0.02177811121195969,0.00018190929706102114
2.03,185,-0.009728489076262135,-0.001019794884800463,3.988397453792273e-07
2.03,186,-0.001161391481046107,-0.0003938557077472196,5.9295605334048486e-08
2.03,187,-0.0007147820634609179,-0.026070194977796165,0.0002597542387528764
2.03,188,0.00010447983888438852,-0.046683288001502406,0.0008326471455354023
2.03,189,0.000612858364070509,0.0007057199126143302,1.902473082918336e-07
2.03,190,0.001241910426667113,0.0051079595588523884,9.964243515253328e-06
2.03,191,0.009663369290431913,0.0050789577684928955,9.819833389508549e-06
2.03,192,0.010309096306342023,-0.0006967716655624607,1.847690123282451e-07
2.03,193,0.010669004232548992,0.007668939008773622,2.2379957555169688e-05
2.03,194,0.01217995471656877,-0.07442005678854081,0.0021062943078751714
2.03,195,0.012504666475112076,0.0015302824534189896,8.904891426637813e-07
2.03,196,0.013450887289903332,0.0008432399569771225,2.70290977775226e-07
2.03,197,0.013765415258882785,0.002818278326912698,3.0188743312783598e-06
2.03,198,0.0621586325557958,1.4728513253859525e-05,8.096168181735043e-11
2.03,199,0.1342554870773934,0.00012113817287337027,5.333254287051031e-09
2.03,200,0.136902306798744,-0.0006477108426252869,1.5232634335921398e-07
2.03,201,0.137176458057754,-0.0001092425581718705,4.332645714143687e-09
2.03,202,0.1378721593370584,-0.00019455318716554403,1.373841007797788e-08
2.03,203,0.1381229223462042,0.0036606565920442712,4.86338026661083e-06
2.03,204,0.14007046365575038,0.03644894426152999,0.00048181830815316896
2.03,205,0.14033894420824308,-0.000551948013482538,1.1047587630824294e-07
2.03,206,0.14099606348122548,-0.0012649506500528275,5.801159322654038e-07
2.03,207,0.14426011853473242,0.0004554046941441394,7.510156740786853e-08
2.03,208,0.14472245518813084,6.739231655490881e-07,1.6443795279288692e-13
2.03,209,0.1454473148495901,-0.002542497273580594,2.3398516324841083e-06
2.03,210,0.14566547713656003,0.0034367902098753956,4.275029143879785e-06
2.03,211,0.14587627702556552,-8.340054834797619e-05,2.5173158658336043e-09
2.03,212,0.1699862302932542,5.494737781687226e-05,1.083230285447845e-09
2.03,213,0.1702170123200035,0.0002829113576521708,2.871386521554808e-08
2.03,214,0.17076313423237327,-1.698010401949541e-05,1.0341570705776201e-10
2.03,215,0.1708342332230807,0.00041296305738066264,6.116699466983732e-08
2.03,216,0.1719047409940226,-0.00109262530070279,4.2802636810152363e-07
2.03,217,0.17301315844493112,0.0011327345108650877,4.598452739714446e-07
2.03,218,0.17353990745711323,0.00020803445371390074,1.5507579540347838e-08
2.03,219,0.17372873855490162,0.000636504079896217,1.4515984071171992e-07
2.03,220,0.184412509657578,-0.007547113014121423,2.0330427608317245e-05
2.03,221,0.18453784469593773,0.00017929685673609286,1.1473891275415334e-08
2.03,222,0.18504156284072057,0.00048400139046204054,8.359504278346522e-08
2.03,223,0.18547502067303687,0.0018256211308377583,1.1891631481432914e-06
2.03,224,0.18616015004773284,-2.0969493963933134e-05,1.5685193607548996e-10
2.03,225,0.18878245561862822,-0.0015028633914425642,8.049092998966508e-07
2.03,226,0.18899013245044385,-0.0025233882572976377,2.2690493853157617e-06
2.03,227,0.1890334820094178,0.0002944399926876468,3.089318468155311e-08
2.03,228,0.19009696180676156,3.9730109213387234e-06,5.622688848491188e-12
2.03,229,0.1902824024659676,0.00361381248716467,4.651650481354215e-06
2.03,230,0.19057518491627115,0.008905838934071675,2.8247513933906367e-05
2.03,231,0.19065173445957706,-0.0001403640330802518,7.016659392749617e-09
2.03,232,0.19082497397533038,-0.00047614304403086093,8.073592267592486e-08
2.03,233,1.8880259787692295,0.0003752620648484112,3.125707371312817e-08
2.03,234,1.8881471848436164,3.145494652043904e-05,2.1960650873381361e-10
2.03,235,1.8882852380445547,-0.000516627207018628,5.923911274178896e-08
2.03,236,1.8885032907498573,0.0004422698968301838,4.341179467433913e-08
2.03,237,1.8886284811697744,4.145326164562713e-06,3.8136280110177136e-12
2.03,238,1.8894587819310307,-3.2385340375785075e-06,2.3272220605242175e-12
2.03,239,1.8896592669972379,-0.0009856928623111368,2.1557817799872517e-07
2.03,240,1.8905086445364176,-9.430692941878742e-06,1.9729993538585758e-11
2.03,241,1.8918815347788374,-0.0008253549903176837,1.5107376310303296e-07
2.03,242,1.8926564503498264,-0.001107010913862259,2.717294189401507e-07
2.03,243,1.8930176883174883,-0.00106848253051288,2.531237650825361e-07
2.03,244,1.8934566064058658,-0.000376183990862218,3.1373027299037456e-08
2.03,245,1.8935884873294084,-0.00036319586501665403,2.9243200497280424e-08
2.03,246,1.9006039107338657,0.0006093715781131487,8.219257616814206e-08
2.03,247,1.900727669694113,5.999858115469393e-05,7.967797136183107e-10
2.03,248,1.9011541796323315,0.0006250371762580013,8.64623448577178e-08
2.03,249,1.9020554887805978,-0.0019007240892643157,7.994049741231128e-07
2.03,250,1.902532639612396,-7.901469668906188e-05,1.3813336528011381e-09
2.03,251,1.9031773776055116,-0.0006721889457169998,9.995479278699111e-08
2.03,252,1.9032630148345442,0.004936501780355424,5.390775667972537e-06
2.03,253,1.9033975647463195,0.0001932583830650952,8.26183315729676e-09
2.03,254,1.9329267138475381,0.00026417285554381225,1.5337285526798217e-08
2.03,255,1.9331229601534312,-0.009678080753986709,2.0584099569749355e-05
2.03,256,1.9335611931972418,-0.014992745956896437,4.9393969773513825e-05
2.03,257,1.9337389205873503,-0.0002853007530803127,1.788547352152189e-08
2.03,258,1.9343361827972363,0.0035719060683272815,2.8030940759426817e-06
2.03,259,1.9369293649391266,0.003878116777469502,3.3024178128147556e-06
2.03,260,1.937544575662075,0.0005617243927457389,6.927525874858264e-08
2.03,261,1.9378587289000013,0.0023290913076071677,1.1908982737017504e-06
2.03,262,1.94005765041462,-0.034265491106257616,0.00025763565021276144
2.03,263,1.9402878891355118,-0.0006284560836726783,8.666025564509151e-08
2.03,264,1.9409917917456811,-0.0002710064918733776,1.6112480857900247e-08
2.03,265,1.941287653257532,-0.0005225720329391975,5.990556445211176e-08
2.03,266,1.945883782976717,-1.416952929018407e-05,4.3999529116079874e-11
2.03,267,1.988811941736847,0.0011511069791922156,2.8767490633602887e-07
2.03,268,1.9890660176591193,-0.0002580897704905403,1.4460663943332247e-08
2.03,269,1.9898574010512549,-0.0004971630866295997,5.36500084647355e-08
2.03,270,1.9899294807571954,0.0028517388812543463,1.7651627854507027e-06
2.03,271,1.9903959231246688,0.009631217368611533,2.0131848396312293e-05
2.03,272,1.9912841833717632,0.018368245876726877,7.321042622291433e-05
2.03,273,1.9913871376027716,-0.00033182109705894643,2.3891083961002486e-08
2.03,274,1.9918323467070067,9.877860023447475e-05,2.116955104612527e-09
2.03,275,1.9992097547051746,-0.003113127505831773,2.0993514183365113e-06
2.03,276,1.9995457868022761,-0.0002660343865541019,1.5329756809402308e-08
2.03,277,2.0001705374794287,0.00024222767443574358,1.2707159122963902e-08
2.03,278,2.000451715977385,0.011706181247891276,2.9675974654282225e-05
2.03,279,2.0006632752717217,0.0004440089999591297,4.2691179425867767e-08
2.03,280,2.0046811079604567,0.0003858055898329138,3.2204305849993694e-08
2.03,281,2.0049125872102427,-0.0031592212734226936,2.1593112691522926e-06
2.03,282,2.005233091864599,-6.249044775151995e-05,8.447969174654572e-10
2.03,283,2.005812201964033,-0.0037740091031175185,3.080892385320566e-06
2.03,284,2.0063723577199077,0.006713091691484847,9.7468252980447e-06
2.03,285,2.0067475334947247,0.00576013384134551,7.175430040050275e-06
2.03,286,2.006988545389872,0.001303101133654564,3.6721160224285584e-07
2.03,287,2.0070620378853774,0.0010022798698916592,2.172357326707641e-07
2.03,288,2.3144535641086503,-5.521448369127693e-06,6.181721311104988e-12
2.03,289,2.341447225797696,0.05858302579637965,0.0006921119693942092
2.03,290,2.3415142466773986,-0.0010213070655740054,2.1034857044762377e-07
2.03,291,2.3417433713992213,-0.0016433355115856162,5.445770134234696e-07
2.03,292,2.3420773366785097,0.0017235130677459628,5.98972301793734e-07
2.03,293,2.343622801310346,0.0012439011724965636,3.118990239664276e-07
2.03,294,2.343773655385262,0.0020571460813486107,8.530202099388674e-07
2.03,295,2.343873299659508,-0.0001305482852561269,3.4352842305169566e-09
2.03,296,2.344702077684538,1.2275568975549737e-05,3.036903899617153e-11
2.03,297,2.346680806489648,-3.7340333774595864e-05,2.8088660247275765e-10
2.03,298,2.346931621472879,-0.0030724648337061536,1.901632241322936e-06
2.03,299,2.3473775958103493,-0.005983856196670429,7.2123363488985475e-06
2.03,300,2.3478889987045974,0.0005333440225611343,5.7290657424700844e-08
2.03,301,2.347928575258998,5.776706672543929e-05,6.720879537051744e-10
2.03,302,2.360580861553086,-0.0008690126668493552,1.5170937863396614e-07
2.03,303,2.361038288433862,-0.00010308843956260612,2.1347166665558996e-09
2.03,304,2.3613041548035114,-0.0008221212517072686,1.3575907361367626e-07
2.03,305,2.3621997590507386,0.009672417448170057,1.8788368110448055e-05
2.03,306,2.3625232424484963,0.00020844561343118153,8.725218364359753e-09
2.03,307,2.363638069130041,6.36329203048687e-05,8.129377269083438e-10
2.03,308,2.363968727626392,-8.04146977747952e-05,1.2981820729124443e-09
2.03,309,2.3789690930341854,-0.0001335339513965381,3.568964898515048e-09
2.03,310,2.3801736932724658,0.000242825961388774,1.179897857892976e-08
2.03,311,2.3804978857627574,-6.563783707565068e-05,8.620541153536239e-10
2.03,312,2.3811204800021906,-9.430433423036642e-05,1.7792427883170528e-09
2.03,313,2.381329567041792,-0.002606851999218752,1.3595227878853631e-06
2.03,314,2.3839836298221444,0.03534468520525819,0.0002497879267512704
2.03,315,2.384129422304898,-0.0006310172145606271,7.96146447842601e-08
2.03,316,2.3846215092038756,-0.0014427476649978167,4.1614873537871933e-07
2.03,317,2.385911813125391,0.0006004839762719509,7.207068447331495e-08
2.03,318,2.38605625746405,7.275708714215994e-05,1.0580199819367093e-09
2.03,319,2.386641880763555,0.0019193406278839235,7.362012414628881e-07
2.03,320,2.3867204134597144,-0.0048737942041054165,4.747008300367615e-06
2.03,321,2.386815357648296,-0.00014873691537753387,4.420943022014229e-09
2.03,322,2.4128022888573843,1.3435787012817433e-05,3.588839777724699e-11
2.03,323,2.5347311914563697,-0.00018194502568160274,6.425492844889785e-09
2.03,324,2.534821027006999,-0.005766428874240238,6.454050772003077e-06
2.03,325,2.5350533008779284,-0.0082406142187521,1.3180081196452552e-05
2.03,326,2.5353012696152692,0.00017969359453685085,6.266762133993065e-09
2.03,327,2.535497261552943,0.002816547274234197,1.539556348093993e-06
2.03,328,2.5362934092409763,-0.002853167951926089,1.5796070946967259e-06
2.03,329,2.536644987938161,-0.00046494686337678347,4.1944152028760915e-08
2.03,330,2.536760627753516,-0.0019018797783459096,7.018125849490253e-07
2.03,331,2.5402653251329426,-0.04186402776473038,0.00033981444175910735
2.03,332,2.5404180542530983,0.0007463733892510287,1.0800882606155653e-07
2.03,333,2.5409462814949317,0.0005186625030077268,5.215214537455287e-08
2.03,334,2.5413002065888635,-4.087188655819379e-05,3.2383370324355044e-10
2.03,335,2.5467227394178487,0.0009079446804608032,1.5963759457202647e-07
2.03,336,2.546964363929722,5.557711077479488e-05,5.981195660112607e-10
2.03,337,2.547068471697256,0.0025257870725654305,1.235323761045774e-06
2.03,338,2.5475466342262703,2.4092614260651216e-06,1.123867126333488e-12
2.03,339,2.5479201369022664,6.329977635372834e-05,7.757469180349985e-10
2.03,340,2.5481243501703377,-0.0014210935645434287,3.909704038793484e-07
2.03,341,2.5485261318880945,-0.0039160401709272845,2.968650247440479e-06
2.03,342,2.5487589610024997,6.051176433841023e-06,7.088018060773723e-12
2.03,343,2.548828869757255,-0.00012093007668367728,2.830792024531068e-09
2.03,344,2.5895729795751135,0.0006193611636165343,7.367420586625415e-08
2.03,345,2.5897695232970137,5.3290965123087067e-05,5.454039783265177e-10
2.03,346,2.589922512640411,-0.00025336754617142737,1.2328219012096965e-08
2.03,347,2.5901512447657553,-0.0017294733861126866,5.743902513087579e-07
2.03,348,2.5902964665604067,-5.9249008815125165e-05,6.74107813848135e-10
2.03,349,2.5915631702239845,-4.3893243559606824e-05,3.698766415385839e-10
2.03,350,2.591792121435073,-0.0006389985249098874,7.838666331203219e-08
2.03,351,2.5932064739657568,-0.00039377412716688255,2.9759040117056133e-08
2.03,352,2.5936607296201695,3.963323416571559e-05,3.014433651976637e-10
2.03,353,2.5937648675050444,-0.0012828477759161956,3.1581174331825854e-07
2.03,354,2.5940737730570147,-0.001135614117894588,2.474650355432737e-07
2.03,355,2.594364751558097,-0.00030368220585728624,1.7695658238938004e-08
2.03,356,2.5944334484527567,4.731735550833466e-05,4.295989744798702e-10
2.03,357,2.6084733280044246,0.02470738348870912,0.00011681737276109409
2.03,358,2.6085363839389317,0.00045383854420121244,3.9414083932516685e-08
2.03,359,2.608743032200843,0.0010719450493313404,2.1987535544134283e-07
2.03,360,2.6091158467183,-0.0016986164199899825,5.520662068497145e-07
2.03,361,2.609775430659442,-4.743263700436188e-05,4.304277487918879e-10
2.03,362,2.6099446541082276,0.00035149808448407685,2.363619625640538e-08
2.03,363,2.609993897556826,0.00440726537263374,3.7159167298989636e-06
2.03,364,2.610085034524941,0.0001730817080134077,5.730893574309376e-09
2.03,365,2.614356090063294,7.545990400806319e-05,1.088423211576322e-09
